year,type,province,brand,model,fuel_type,mass,power,sales,weighted_Avg_Price,market_share,market_size_x,market_size_y
2019,国产燃油乘用车,湖北省,骏派,骏派A50,汽油,1581.0,83.0,32.0,0.0,1.4037455711152353e-06,22796153.846153848,2279.6153846153848
2019,国产燃油乘用车,湖北省,骏派,骏派A70,汽油,1720.0,83.0,1.0,0.0,4.38670490973511e-08,22796153.846153848,2279.6153846153848
2019,国产燃油乘用车,湖北省,骏派,骏派CX65,汽油,1595.0,83.0,19.0,0.0,8.33473932849671e-07,22796153.846153848,2279.6153846153848
2019,国产燃油乘用车,湖北省,骏派,骏派D60,汽油,1593.7272727272727,77.27272727272727,11.0,0.0,4.825375400708621e-07,22796153.846153848,2279.6153846153848
2019,国产燃油乘用车,湖北省,骏派,骏派D80,汽油,1885.0,105.0,5.0,0.0,2.1933524548675552e-07,22796153.846153848,2279.6153846153848
2019,国产燃油乘用车,湖南省,DS,DS 4S,汽油,1870.0,123.0,6.0,0.0,2.3493975903614457e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,一汽森雅,森雅R7,汽油,1692.1844660194174,84.33980582524272,103.0,0.0,4.0331325301204816e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,三菱,劲炫ASX,汽油,1936.3050414805361,112.04786215698788,1567.0,0.0,6.135843373493976e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,三菱,奕歌,汽油,2099.5729813664598,125.0,1288.0,0.0,5.043373493975903e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,三菱,欧蓝德,汽油,2078.671652421652,128.83404558404558,4212.0,0.0,0.0001649277108433735,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,东南,V5菱致,汽油,1590.0,88.0,2.0,0.0,7.831325301204818e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,东南,东南DX3,汽油,1696.2719298245613,96.18859649122807,228.0,0.0,8.927710843373494e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,东南,东南DX5,汽油,1730.909090909091,108.86363636363636,22.0,0.0,8.6144578313253e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,东南,东南DX7,汽油,1927.7586206896551,121.46551724137932,116.0,0.0,4.5421686746987945e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,东风,帅客,汽油,1956.25,75.66666666666667,12.0,0.0,4.6987951807228915e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,东风风行,景逸S50,汽油,1662.4,86.6,50.0,0.0,1.9578313253012046e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,东风风行,菱智,汽油,2175.516252390057,89.29158699808795,1046.0,0.0,4.09578313253012e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,东风风行,风行T5,汽油,1895.2528735632184,113.183908045977,435.0,0.0,1.703313253012048e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,中华,中华H3,汽油,1705.0,82.0,9.0,0.0,3.5240963855421686e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,中华,中华H530,汽油,1702.2222222222222,87.0,9.0,0.0,3.5240963855421686e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,中华,中华H530,"汽油,CNG",1825.0,0.0,50.0,0.0,1.9578313253012046e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,中华,中华V3,汽油,1723.7920168067226,82.10084033613445,476.0,0.0,1.8638554216867467e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,中华,中华V6,汽油,1934.1304347826087,112.0,69.0,0.0,2.7018072289156626e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,中华,中华V7,汽油,1986.386430678466,150.53097345132744,339.0,0.0,1.3274096385542168e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,丰田C-HR,汽油,1960.0,126.0,2571.0,0.0,0.00010067168674698794,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,亚洲龙,汽油,2070.0,144.3996043521266,1011.0,0.0,3.958734939759036e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,亚洲龙,汽油混合动力,2145.0,131.0,738.0,0.0,2.8897590361445783e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,凯美瑞,汽油,2030.0,140.49671445639189,6696.0,0.0,0.00026219277108433734,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,凯美瑞,汽油混合动力,2100.0,131.0,701.0,0.0,2.744879518072289e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,卡罗拉,汽油,1770.0,80.71794871794872,9165.0,0.0,0.0003588704819277108,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,卡罗拉,汽油混合动力,1845.0,57.67130750605327,1652.0,0.0,6.46867469879518e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,威驰,汽油,1500.0,54.69681104236078,2101.0,0.0,8.226807228915663e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,威驰FS,汽油,1500.0,63.481806775407776,797.0,0.0,3.12078313253012e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,普拉多,汽油,2950.0,206.0,1108.0,0.0,4.3385542168674693e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,汉兰达,汽油,2694.2995662158714,162.0,3919.0,0.0,0.00015345481927710842,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,皇冠,汽油,2139.9481865284974,125.17875647668394,772.0,0.0,3.02289156626506e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,雷凌,汽油,1770.0178954903365,84.9600334049153,8382.0,0.0,0.000328210843373494,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,丰田,雷凌,汽油混合动力,1845.0,72.35746201966042,1119.0,0.0,4.381626506024096e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,五菱,五菱之光,汽油,1575.0,5.567266187050359,1668.0,0.0,6.531325301204819e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,五菱,五菱荣光,汽油,2110.0,78.4983108108108,1184.0,0.0,4.636144578313253e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,五菱,五菱荣光V,汽油,1825.1222613458528,75.56038732394366,5112.0,0.0,0.00020016867469879518,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,众泰,众泰SR7,汽油,1839.4897959183672,110.71428571428571,49.0,0.0,1.9186746987951804e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,众泰,众泰T300,汽油,1744.2489270386266,87.87124463519314,233.0,0.0,9.123493975903614e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,众泰,众泰T500,汽油,1879.0434782608695,113.90434782608696,115.0,0.0,4.503012048192771e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,众泰,众泰T600,汽油,1970.5,114.75,8.0,0.0,3.1325301204819273e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,众泰,众泰T700,汽油,2161.5760869565215,130.32608695652175,92.0,0.0,3.6024096385542167e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,众泰,众泰Z100,汽油,1273.0,55.0,1.0,0.0,3.915662650602409e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,众泰,众泰Z700,汽油,2040.0,130.0,9.0,0.0,3.5240963855421686e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,传祺,传祺GA4,汽油,1724.0714285714287,94.98253968253968,630.0,0.0,2.466867469879518e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,传祺,传祺GA6,汽油,1904.3009708737864,117.75242718446601,412.0,0.0,1.6132530120481926e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,传祺,传祺GA8,汽油,2165.0,142.55263157894737,38.0,0.0,1.4879518072289155e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,传祺,传祺GS3,汽油,1780.0,89.6891645384896,2741.0,0.0,0.00010732831325301204,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,传祺,传祺GS4,汽油,1908.0324154757755,113.16765423492507,5738.0,0.0,0.00022468072289156627,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,传祺,传祺GS5,汽油,2060.0,121.97034596375617,1821.0,0.0,7.130421686746987e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,传祺,传祺GS7,汽油,2307.2557726465366,143.03907637655416,563.0,0.0,2.2045180722891564e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,传祺,传祺GS8,汽油,2506.378958120531,149.8896833503575,979.0,0.0,3.8334337349397585e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯翼,凯翼V3,汽油,1886.0,80.0,1.0,0.0,3.915662650602409e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯翼,凯翼X3,汽油,1748.517857142857,91.28571428571429,168.0,0.0,6.578313253012048e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯翼,凯翼X5,汽油,1898.455938697318,112.11494252873563,261.0,0.0,1.0219879518072289e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯迪拉克,凯迪拉克ATS-L,汽油,1996.0,194.8063284233497,1833.0,0.0,7.177409638554216e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯迪拉克,凯迪拉克CT5,汽油,2070.6862745098038,172.0,51.0,0.0,1.996987951807229e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯迪拉克,凯迪拉克CT6,汽油,2215.714908456844,172.25283347863993,1147.0,0.0,4.491265060240963e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯迪拉克,凯迪拉克XT4,汽油,2103.468033775633,172.0,2487.0,0.0,9.738253012048192e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯迪拉克,凯迪拉克XT5,汽油,2301.9196836020687,177.3942804989352,3287.0,0.0,0.0001287078313253012,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯迪拉克,凯迪拉克XT5,汽油混合动力,2431.0,192.85399449035813,363.0,0.0,1.4213855421686747e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯迪拉克,凯迪拉克XT6,汽油,2632.077625570776,172.0,219.0,0.0,8.575301204819277e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,凯迪拉克,凯迪拉克XTS,汽油,2260.0,190.6916735366859,3639.0,0.0,0.0001424909638554217,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,凯越,汽油,1502.7177700348432,76.0,287.0,0.0,1.1237951807228915e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,别克GL6,汽油,1980.0,115.3587786259542,655.0,0.0,2.564759036144578e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,别克GL8,汽油,2442.4493731918997,179.847637415622,2074.0,0.0,8.121084337349397e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,君威,汽油,1904.0938446014127,122.74127144298689,4955.0,0.0,0.0001940210843373494,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,君威,汽油混合动力,1990.0,91.0,19.0,0.0,7.439759036144577e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,君越,汽油,2034.9809885931559,156.012927756654,1315.0,0.0,5.149096385542168e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,君越,汽油混合动力,2050.0,91.0,24.0,0.0,9.397590361445783e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,威朗,汽油,1751.001836547291,89.68154269972452,5445.0,0.0,0.0002132078313253012,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,昂科威,汽油,2102.689747003995,136.17872466341174,6759.0,0.0,0.00026465963855421687,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,昂科拉,汽油,1769.5939086294416,109.9771573604061,394.0,0.0,1.5427710843373493e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,昂科拉GX,汽油,1831.0313901345291,116.0,223.0,0.0,8.731927710843372e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,昂科旗,汽油,2613.5425531914893,169.0,94.0,0.0,3.6807228915662647e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,别克,阅朗,汽油,1708.1333333333334,112.35555555555555,225.0,0.0,8.810240963855422e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,力帆,力帆620,汽油,1580.0,76.0,1.0,0.0,3.915662650602409e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,力帆,力帆X80,汽油,2410.0,141.0,7.0,0.0,2.7409638554216865e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,力帆,轩朗,汽油,2100.0,99.96363636363637,110.0,0.0,4.30722891566265e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,力帆,迈威,汽油,1899.746835443038,83.87341772151899,79.0,0.0,3.0933734939759033e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,北汽越野,勇士,柴油,2565.0,95.0,1.0,0.0,3.915662650602409e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,北汽越野,勇士,汽油,2652.0,139.0,5.0,0.0,1.9578313253012047e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,华泰,圣达菲,汽油,1835.888888888889,108.33333333333333,9.0,0.0,3.5240963855421686e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,博瑞,汽油,2031.0588235294117,132.1764705882353,17.0,0.0,6.656626506024096e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,博瑞GE,汽油,1991.111111111111,132.2685185185185,540.0,0.0,2.114457831325301e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,博越,汽油,2040.4043645699614,132.46063329054343,9348.0,0.0,0.0003660361445783132,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,嘉际,汽油,2192.4148936170213,131.0212765957447,564.0,0.0,2.208433734939759e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,帝豪,汽油,1640.6599442531563,79.3592392195442,6099.0,0.0,0.00023881626506024094,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,帝豪GL,汽油,1772.5809751108081,101.02113876576884,2933.0,0.0,0.00011484638554216867,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,帝豪GS,汽油,1789.829244673983,101.39670755326017,3098.0,0.0,0.00012130722891566264,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,星越,汽油,2027.357142857143,153.0142857142857,700.0,0.0,2.7409638554216866e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,缤瑞,汽油,1695.5891891891893,98.50162162162162,2775.0,0.0,0.00010865963855421686,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,缤越,汽油,1721.767103863878,130.45196738745125,5642.0,0.0,0.00022092168674698795,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,远景,汽油,1585.0088990592424,79.27892194253751,3933.0,0.0,0.00015400301204819276,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,远景,"汽油,CNG",1640.0,24.5,16.0,0.0,6.265060240963855e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,远景S1,汽油,1666.9157088122606,82.8684546615581,783.0,0.0,3.065963855421687e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,远景X1,汽油,1366.2682926829268,63.90243902439025,82.0,0.0,3.2108433734939756e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉利,远景X3,汽油,1575.0544113126346,76.73071011374117,3253.0,0.0,0.00012737650602409639,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉普,大指挥官,汽油,2527.043701799486,184.94858611825194,389.0,0.0,1.5231927710843373e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉普,指南者,汽油,1823.4552135966926,123.07211759301792,2177.0,0.0,8.524397590361445e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉普,自由侠,汽油,1848.8238866396762,110.37246963562752,494.0,0.0,1.93433734939759e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,吉普,自由光,汽油,2200.0,148.4814814814815,1080.0,0.0,4.228915662650602e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,名爵,锐行,汽油,1684.3617021276596,91.02127659574468,47.0,0.0,1.8403614457831324e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,君马,君马S70,汽油,2110.0773809523807,111.51785714285714,168.0,0.0,6.578313253012048e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,启腾,启腾EX80,汽油,1850.0,85.0,1.0,0.0,3.915662650602409e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,启辰,启辰D60,汽油,1679.7149028077754,92.76112311015119,2315.0,0.0,9.064759036144578e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,启辰,启辰M50V,汽油,1846.5714285714287,88.66666666666667,105.0,0.0,4.11144578313253e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,启辰,启辰T60,汽油,1735.7477477477478,92.83423423423423,555.0,0.0,2.1731927710843373e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,启辰,启辰T70,汽油,1874.1059602649007,102.42649006622517,755.0,0.0,2.956325301204819e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,启辰,启辰T90,汽油,1969.6974522292994,107.47611464968153,628.0,0.0,2.459036144578313e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗F5,汽油,2120.3552151714075,124.0,1371.0,0.0,5.3683734939759035e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗F7,汽油,2128.0498594189316,128.1572633552015,5335.0,0.0,0.00020890060240963854,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗H2,汽油,1936.662998624484,110.0,1454.0,0.0,5.693373493975903e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗H4,汽油,2114.4701718907986,122.29929221435793,989.0,0.0,3.872590361445783e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗H6,汽油,2110.0208447991195,117.66441937259218,14536.0,0.0,0.0005691807228915662,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗H7,汽油,2507.4187192118225,175.16912972085385,609.0,0.0,2.3846385542168674e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗H9,柴油,2950.0,140.0,179.0,0.0,7.0090361445783126e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗H9,汽油,2950.0,172.54621848739495,238.0,0.0,9.319277108433734e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,哈弗,哈弗M6,汽油,2054.970073664825,110.0,6516.0,0.0,0.000255144578313253,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,凌渡,汽油,1801.1292498650837,100.96438208310848,3706.0,0.0,0.0001451144578313253,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,宝来,汽油,1730.1225724291626,84.75994906080867,12564.0,0.0,0.0004919638554216867,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,帕萨特,汽油,2033.6713134393378,132.12916575909387,4591.0,0.0,0.0001797680722891566,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,捷达,汽油,1621.1284350029234,80.18144611186904,5131.0,0.0,0.00020091265060240962,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,捷达,"汽油,CNG",1750.0,0.0,2690.0,0.0,0.00010533132530120481,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,探岳,汽油,2121.7989991659715,133.9507923269391,5995.0,0.0,0.00023474397590361444,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,探影,汽油,1731.6666666666667,104.375,24.0,0.0,9.397590361445783e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,朗行,汽油,1802.5821596244132,84.87323943661971,213.0,0.0,8.340361445783132e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,朗逸,汽油,1744.0797601744187,89.5577761627907,22016.0,0.0,0.0008620722891566265,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,朗逸,"汽油,CNG",1815.0,0.0,16.0,0.0,6.265060240963855e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,桑塔纳,汽油,1587.7529182879377,81.88910505836576,514.0,0.0,2.0126506024096384e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,桑塔纳,"汽油,CNG",1720.0,0.0,96.0,0.0,3.759036144578313e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,辉昂,汽油,2316.4157303370785,166.88988764044944,445.0,0.0,1.742469879518072e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,迈腾,汽油,1986.5504135926672,132.64967583277442,4473.0,0.0,0.00017514759036144577,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,途安,汽油,2077.9565217391305,110.0,460.0,0.0,1.8012048192771083e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,途岳,汽油,1890.4791507268553,112.23622800306045,5228.0,0.0,0.00020471084337349396,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,途昂,汽油,2570.58538404176,156.37733035048473,2682.0,0.0,0.00010501807228915662,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,途观,汽油,2002.3449131513648,112.93796526054591,3224.0,0.0,0.00012624096385542168,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,途观L,汽油,2089.4882766705746,135.6841735052755,8530.0,0.0,0.0003340060240963855,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,途铠,汽油,1713.9935064935064,94.3961038961039,1386.0,0.0,5.4271084337349397e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,速腾,汽油,1823.9663878807007,92.72920940508126,12674.0,0.0,0.0004962710843373493,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,大众,高尔夫,汽油,1799.2512274959083,96.9120294599018,2444.0,0.0,9.569879518072288e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,奇瑞QQ,汽油,1311.0,51.0,1.0,0.0,3.915662650602409e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,瑞虎3,汽油,1745.1899736147757,91.96569920844327,379.0,0.0,1.4840361445783131e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,瑞虎3X,汽油,1608.1478439425052,78.05749486652978,974.0,0.0,3.813855421686747e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,瑞虎5,汽油,1888.6666666666667,102.0,9.0,0.0,3.5240963855421686e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,瑞虎7,汽油,1801.7074829931973,109.29931972789116,294.0,0.0,1.1512048192771084e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,瑞虎8,汽油,2130.6422200198217,129.53386190948135,3027.0,0.0,0.00011852710843373493,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,艾瑞泽5,汽油,1679.323383084577,85.11442786069652,201.0,0.0,7.870481927710843e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,艾瑞泽GX,汽油,1756.9184952978057,107.51724137931035,957.0,0.0,3.747289156626506e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奇瑞,风云2,汽油,1585.0,80.0,1.0,0.0,3.915662650602409e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔腾,奔腾B30,汽油,1704.6153846153845,83.46153846153847,13.0,0.0,5.090361445783132e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔腾,奔腾B30,"汽油,CNG",1760.0,84.42857142857143,14.0,0.0,5.481927710843373e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔腾,奔腾B50,汽油,1840.0,84.5,4.0,0.0,1.5662650602409637e-07,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔腾,奔腾T33,汽油,1715.945945945946,84.0,111.0,0.0,4.346385542168675e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔腾,奔腾T77,汽油,1859.5104261106073,105.0,1103.0,0.0,4.3189759036144575e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔腾,奔腾T99,汽油,2225.0,165.0,54.0,0.0,2.114457831325301e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔腾,奔腾X40,汽油,1689.248366013072,83.97712418300654,306.0,0.0,1.1981927710843373e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔腾,奔腾X80,汽油,2100.0,137.0,1.0,0.0,3.915662650602409e-08,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔驰,奔驰A级,汽油,1909.8118279569892,116.20723362658846,2046.0,0.0,8.01144578313253e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔驰,奔驰C级,汽油,2122.4271267102913,130.16359309934563,5043.0,0.0,0.0001974668674698795,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔驰,奔驰E级,汽油,2351.3133420252066,170.6366797044763,4602.0,0.0,0.00018019879518072287,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔驰,奔驰V级,汽油,3100.0,155.0,166.0,0.0,6.5e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奔驰,威霆,汽油,3100.0,155.0,202.0,0.0,7.909638554216866e-06,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奥迪,奥迪A3,汽油,1794.4041095890411,110.27260273972603,2190.0,0.0,8.575301204819277e-05,25538461.53846154,2553.846153846154
2019,国产燃油乘用车,湖南省,奥迪,奥迪A4L,汽油,2017.685440675215,140.56727803927933,6161.0,0.0,0.00024124397590361444,25538461.53846154,2553.846153846154
