year,type,province,brand,model,fuel_type,mass,power,sales,weighted_Avg_Price,market_size,market_share,province_id,brand_id,model_id,product_id,market_id,charging_stations_stock,sum_rival_mass,sum_rival_power,euclidean_mass,euclidean_power,local_mass,local_power
2019,国产燃油乘用车,新疆维吾尔自治区,北汽越野,勇士,柴油,2586.666666666667,96.66666666666667,3,12.335,9842307.692307692,3.048065650644783e-07,P14,B60,M01,B60M01,P14Y2019,913,866316.5515728246,47022.95244303128,1.2730754e+08,1.370711e+06,397,604
2019,国产燃油乘用车,新疆维吾尔自治区,北汽越野,勇士,汽油,2705.652173913043,141.5217391304348,23,12.335,9842307.692307692,2.336850332161e-06,P14,B60,M01,B60M01,P14Y2019,913,866197.5660655781,46978.09737056751,9.8506266e+08,8.9759e+06,16,106
2019,国产燃油乘用车,新疆维吾尔自治区,华泰,圣达菲,汽油,1825.0,112.6666666666667,15,11.58,9842307.692307692,1.524032825322392e-06,P14,B61,M01,B61M01,P14Y2019,913,867078.2182394912,47006.95244303128,9.765431e+08,8.9759e+06,16,106
2019,国产燃油乘用车,新疆维吾尔自治区,华颂,华颂7,汽油,2575.0,151.0566037735849,53,0.0,9842307.692307692,5.384915982805784e-06,P14,B62,M01,B62M01,P14Y2019,913,866328.2182394912,46968.56250592436,1.07558056e+08,2.2207858e+06,465,536
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,博瑞,汽油,2030.923076923077,132.5384615384615,39,13.78,9842307.692307692,3.962485345838218e-06,P14,B07,M08,B07M08,P14Y2019,913,866872.2951625681,46987.080648159485,1.0739772e+08,1.5815992e+06,467,599
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,博瑞GE,汽油,1975.0,131.7723577235772,123,15.83,9842307.692307692,1.249706916764361e-05,P14,B07,M01,B07M01,P14Y2019,913,866928.2182394912,46987.84675197437,1.3956078e+08,1.3880101e+06,380,611
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,博越,汽油,2032.834597504282,129.7386836310252,4087,11.43,9842307.692307692,0.0004152481438061743,P14,B07,M09,B07M09,P14Y2019,913,866870.383641987,46989.88042606692,1.8482718e+08,1.5238265e+06,301,564
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,嘉际,汽油,2189.292011019284,130.6391184573003,363,13.13,9842307.692307692,3.688159437280188e-05,P14,B07,M02,B07M02,P14Y2019,913,866713.9262284719,46988.979991240645,1.433983e+08,1.3880101e+06,437,611
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,帝豪,汽油,1635.200892857143,79.6811224489796,1568,9.985,9842307.692307692,0.0001593122313403673,P14,B07,M03,B07M03,P14Y2019,913,867268.0173466341,47039.937987248966,1.085941e+08,1.3868182e+06,470,596
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,帝豪GL,汽油,1747.217054263566,99.7891472868217,645,10.03,9842307.692307692,6.553341148886284e-05,P14,B07,M04,B07M04,P14Y2019,913,867156.0011852277,47019.829962411124,1.2849775e+08,1.3868182e+06,397,596
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,帝豪GS,汽油,1781.902887139108,101.9202099737533,1905,0.0,9842307.692307692,0.0001935521688159437,P14,B07,M10,B07M10,P14Y2019,913,867121.3153523521,47017.69889972419,1.085445e+08,1.370711e+06,456,604
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,星越,汽油,2030.727699530516,152.2887323943662,426,16.58,9842307.692307692,4.328253223915592e-05,P14,B07,M06,B07M06,P14Y2019,913,866872.4905399607,46967.33037730358,1.3650856e+08,1.370711e+06,448,604
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,缤瑞,汽油,1691.181192660551,98.59862385321101,872,9.980000000000002,9842307.692307692,8.859710824540837e-05,P14,B07,M11,B07M11,P14Y2019,913,867212.0370468306,47021.02048584473,1.54464e+08,1.3868182e+06,428,596
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,缤越,汽油,1721.418467583497,130.3418467583497,2545,9.780000000000001,9842307.692307692,0.0002585775693630324,P14,B07,M07,B07M07,P14Y2019,913,867181.7997719077,46989.2772629396,1.0825607e+08,1.3726649e+06,470,603
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,远景,汽油,1585.022965879265,79.58005249343832,1524,6.19,9842307.692307692,0.000154841735052755,P14,B07,M12,B07M12,P14Y2019,913,867318.1952736119,47040.03905720451,1.1357434e+08,1.468213e+06,445,566
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,远景,"汽油,CNG",1640.0,73.33333333333333,12,6.19,9842307.692307692,1.219226260257913e-06,P14,B07,M12,B07M12,P14Y2019,913,867263.2182394912,47046.28577636461,1.4542318e+08,1.468213e+06,375,566
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,远景S1,汽油,1662.454896907217,82.36340206185567,776,0.0,9842307.692307692,7.884329816334506e-05,P14,B07,M13,B07M13,P14Y2019,913,867240.763342584,47037.25570763609,1.5049706e+08,2.4709718e+06,368,513
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,远景X1,汽油,1368.202247191011,65.0,178,4.890000000000001,9842307.692307692,1.808518952715905e-05,P14,B07,M14,B07M14,P14Y2019,913,867535.0159923002,47054.619109697946,4.1782246e+08,6.3524835e+06,135,200
2019,国产燃油乘用车,新疆维吾尔自治区,吉利,远景X3,汽油,1571.601890135853,76.68930891907856,3386,5.939999999999999,9842307.692307692,0.0003440250097694412,P14,B07,M15,B07M15,P14Y2019,913,867331.6163493553,47042.92980077887,1.4076448e+08,2.4709718e+06,378,513
2019,国产燃油乘用车,新疆维吾尔自治区,吉普,大指挥官,汽油,2538.008849557522,188.7920353982301,226,0.0,9842307.692307692,2.29620945681907e-05,P14,B63,M01,B63M01,P14Y2019,913,866365.2093899337,46930.82707429971,1.7061693e+08,2.7747775e+06,327,495
2019,国产燃油乘用车,新疆维吾尔自治区,吉普,指南者,汽油,1849.413965087282,122.9002493765586,401,0.0,9842307.692307692,4.074247753028527e-05,P14,B63,M02,B63M02,P14Y2019,913,867053.804274404,46996.71886032139,1.1317995e+08,1.3769939e+06,471,611
2019,国产燃油乘用车,新疆维吾尔自治区,吉普,自由侠,汽油,1848.201492537313,110.7014925373134,134,15.98,9842307.692307692,1.36146932395467e-05,P14,B63,M03,B63M03,P14Y2019,913,867055.016746954,47008.91761716063,3.683695e+08,4.0097115e+06,173,371
2019,国产燃油乘用车,新疆维吾尔自治区,吉普,自由光,汽油,2267.491582491582,172.7020202020202,297,0.0,9842307.692307692,3.017584994138336e-05,P14,B63,M04,B63M04,P14Y2019,913,866635.7266569997,46946.917089495924,1.22667016e+08,1.3868182e+06,469,596
2019,国产燃油乘用车,新疆维吾尔自治区,名爵,锐行,汽油,1662.586206896552,86.89655172413794,29,0.0,9842307.692307692,2.946463462289957e-06,P14,B64,M01,B64M01,P14Y2019,913,867240.6320325946,47032.72255797381,4.1782246e+08,6.3524835e+06,135,200
2019,国产燃油乘用车,新疆维吾尔自治区,君马,君马S70,汽油,2107.071428571428,110.9285714285714,42,0.0,9842307.692307692,4.267291910902697e-06,P14,B65,M01,B65M01,P14Y2019,913,866796.1468109197,47008.69053826937,7.111585e+08,3.8648905e+06,65,375
2019,国产燃油乘用车,新疆维吾尔自治区,启辰,启辰D60,汽油,1672.86129688863,92.70572840942134,3439,10.53,9842307.692307692,0.000349409925752247,P14,B32,M01,B32M01,P14Y2019,913,867230.3569426025,47026.91338128853,2.2401805e+08,1.5752518e+06,258,599
2019,国产燃油乘用车,新疆维吾尔自治区,启辰,启辰M50V,汽油,1841.326530612245,87.63265306122449,98,0.0,9842307.692307692,9.957014458772958e-06,P14,B32,M04,B32M04,P14Y2019,913,867061.891708879,47031.98645663672,2.0989837e+08,1.5315995e+06,272,601
2019,国产燃油乘用车,新疆维吾尔自治区,启辰,启辰T60,汽油,1720.185009487666,92.75521821631878,1054,9.98,9842307.692307692,0.0001070887065259867,P14,B32,M03,B32M03,P14Y2019,913,867183.0332300036,47026.863891481626,4.7034963e+08,1.8049939e+06,132,578
2019,国产燃油乘用车,新疆维吾尔自治区,启辰,启辰T70,汽油,1871.052109181142,101.8535980148883,2015,11.88,9842307.692307692,0.0002047284095349746,P14,B32,M05,B32M05,P14Y2019,913,867032.16613031,47017.76551168306,4.313913e+08,1.8049939e+06,143,578
2019,国产燃油乘用车,新疆维吾尔自治区,启辰,启辰T90,汽油,1969.515418502203,107.1321585903084,454,13.68,9842307.692307692,4.612739351309105e-05,P14,B32,M06,B32M06,P14Y2019,913,866933.7028209891,47012.48695110764,1.1029397e+08,1.3701392e+06,446,607
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗F5,汽油,2120.823416506718,124.0,521,0.0,9842307.692307692,5.29347401328644e-05,P14,B66,M01,B66M01,P14Y2019,913,866782.3948229845,46995.619109697946,1.0946827e+08,1.5238265e+06,456,564
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗F7,汽油,2158.476785017558,135.486149044089,2563,13.18,9842307.692307692,0.0002604064087534193,P14,B66,M02,B66M02,P14Y2019,913,866744.7414544737,46984.13296065386,1.2161773e+08,1.5238265e+06,419,564
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗H1,汽油,1580.0,78.0,3,0.0,9842307.692307692,3.048065650644783e-07,P14,B66,M09,B66M09,P14Y2019,913,867323.2182394912,47041.619109697946,1.0946827e+08,1.5238265e+06,456,564
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗H2,汽油,1936.724252491694,110.0,602,0.0,9842307.692307692,6.116451738960532e-05,P14,B66,M03,B66M03,P14Y2019,913,866966.4939869995,47009.619109697946,1.3098184e+08,1.5238265e+06,390,564
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗H4,汽油,2112.871794871795,122.4175824175824,546,0.0,9842307.692307692,5.547479484173506e-05,P14,B66,M04,B66M04,P14Y2019,913,866790.3464446195,46997.20152728036,2.0704429e+08,1.648923e+06,275,599
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗H6,汽油,2090.091391196747,116.4928407283012,5657,12.795,9842307.692307692,0.0005747635795232513,P14,B66,M05,B66M05,P14Y2019,913,866813.1268482945,47003.126268969645,1.3360413e+08,3.3048412e+06,385,424
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗H7,汽油,2506.938053097345,173.6504424778761,226,0.0,9842307.692307692,2.29620945681907e-05,P14,B66,M06,B66M06,P14Y2019,913,866396.2801863939,46945.96866722007,9.622396e+08,8.94596e+06,16,106
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗H9,柴油,2950.0,140.0,351,24.73,9842307.692307692,3.566236811254397e-05,P14,B66,M07,B66M07,P14Y2019,913,865953.2182394912,46979.619109697946,1.1043049e+08,1.4380472e+06,466,575
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗H9,汽油,2950.0,171.3654223968566,509,24.73,9842307.692307692,5.171551387260649e-05,P14,B66,M07,B66M07,P14Y2019,913,865953.2182394912,46948.25368730109,1.2905334e+08,1.4380472e+06,393,575
2019,国产燃油乘用车,新疆维吾尔自治区,哈弗,哈弗M6,汽油,2049.13338453661,110.0,3906,8.24,9842307.692307692,0.0003968581477139508,P14,B66,M08,B66M08,P14Y2019,913,866854.0848549546,47009.619109697946,9.622396e+08,8.9759e+06,16,106
2019,国产燃油乘用车,新疆维吾尔自治区,大众,凌渡,汽油,1807.441860465116,102.7720930232558,215,16.74,9842307.692307692,2.184447049628761e-05,P14,B08,M06,B08M06,P14Y2019,913,867095.7763790261,47016.84701667469,1.0746291e+08,1.8049939e+06,465,578
2019,国产燃油乘用车,新疆维吾尔自治区,大众,宝来,汽油,1721.14733276884,83.74682472480949,2362,13.45,9842307.692307692,0.0002399843688940993,P14,B08,M04,B08M04,P14Y2019,913,867182.0709067223,47035.872284973135,6.674233e+08,7.595092e+06,43,147
2019,国产燃油乘用车,新疆维吾尔自治区,大众,帕萨特,汽油,2038.609541745135,134.3025737602009,1593,21.74,9842307.692307692,0.000161852286049238,P14,B08,M01,B08M01,P14Y2019,913,866864.6086977461,46985.316535937745,1.118478e+08,1.510875e+06,468,564
2019,国产燃油乘用车,新疆维吾尔自治区,大众,捷达,汽油,1618.422100547536,77.64758586361374,2009,9.33,9842307.692307692,0.0002041187964048456,P14,B08,M07,B08M07,P14Y2019,913,867284.7961389436,47041.971523834334,2.7997178e+08,1.8049939e+06,212,578
2019,国产燃油乘用车,新疆维吾尔自治区,大众,捷达,"汽油,CNG",1750.0,0.0,28,9.33,9842307.692307692,2.844861273935131e-06,P14,B08,M07,B08M07,P14Y2019,913,867153.2182394912,47119.619109697946,1.6948198e+08,1.527402e+06,329,602
2019,国产燃油乘用车,新疆维吾尔自治区,大众,探岳,汽油,2165.898247322298,138.3841285296982,2054,23.23999999999999,9842307.692307692,0.0002086908948808128,P14,B08,M08,B08M08,P14Y2019,913,866737.3199921689,46981.23498116825,4.7034963e+08,6.977966e+06,132,180
2019,国产燃油乘用车,新疆维吾尔自治区,大众,探影,汽油,1710.0,89.75,4,13.84,9842307.692307692,4.064087534193044e-07,P14,B08,M09,B08M09,P14Y2019,913,867193.2182394912,47029.869109697946,6.792949e+08,1.2152116e+07,70,44
2019,国产燃油乘用车,新疆维吾尔自治区,大众,朗行,汽油,1802.592592592593,84.88888888888889,54,13.79,9842307.692307692,5.48651817116061e-06,P14,B08,M10,B08M10,P14Y2019,913,867100.6256468986,47034.730220809055,3.5181965e+08,1.9956148e+06,169,561
2019,国产燃油乘用车,新疆维吾尔自治区,大众,朗逸,汽油,1738.413105413105,88.52706552706553,4212,12.295,9842307.692307692,0.0004279484173505276,P14,B08,M02,B08M02,P14Y2019,913,867164.8051340781,47031.09204417088,2.731344e+08,3.8648905e+06,216,375
2019,国产燃油乘用车,新疆维吾尔自治区,大众,朗逸,"汽油,CNG",1815.0,0.0,7,12.295,9842307.692307692,7.112153184837827e-07,P14,B08,M02,B08M02,P14Y2019,913,867088.2182394912,47119.619109697946,2.799396e+08,1.504889e+06,212,605
2019,国产燃油乘用车,新疆维吾尔自治区,大众,桑塔纳,汽油,1574.325726141079,81.85269709543569,482,10.035,9842307.692307692,4.897225478702619e-05,P14,B08,M11,B08M11,P14Y2019,913,867328.8925133501,47037.76641260251,4.3733277e+08,1.4099019e+06,140,613
2019,国产燃油乘用车,新疆维吾尔自治区,大众,辉昂,汽油,2315.0,166.551724137931,116,39.59999999999999,9842307.692307692,1.178585384915983e-05,P14,B08,M12,B08M12,P14Y2019,913,866588.2182394912,46953.06738556002,7.5053504e+08,1.4380472e+06,56,575
2019,国产燃油乘用车,新疆维吾尔自治区,大众,迈腾,汽油,1999.508489722967,137.6139410187668,1119,24.84,9842307.692307692,0.0001136928487690504,P14,B08,M13,B08M13,P14Y2019,913,866903.7097497683,46982.00516867918,2.0968563e+08,1.8049939e+06,272,578
2019,国产燃油乘用车,新疆维吾尔自治区,大众,途安,汽油,2090.342465753425,110.0,73,18.13,9842307.692307692,7.416959749902306e-06,P14,B08,M14,B08M14,P14Y2019,913,866812.8757737378,47009.619109697946,2.2914226e+08,1.8049939e+06,252,578
2019,国产燃油乘用车,新疆维吾尔自治区,大众,途岳,汽油,1922.106003752345,116.8639774859287,1066,18.76,9842307.692307692,0.0001083079327862446,P14,B08,M15,B08M15,P14Y2019,913,866981.1122357389,47002.75513221202,3.317031e+08,6.372745e+06,178,199
2019,国产燃油乘用车,新疆维吾尔自治区,大众,途昂,汽油,2598.346104725415,167.0657726692209,1566,35.0,9842307.692307692,0.0001591090269636577,P14,B08,M16,B08M16,P14Y2019,913,866304.8721347658,46952.55333702872,2.0851226e+08,1.2181912e+07,273,66
2019,国产燃油乘用车,新疆维吾尔自治区,大众,途观,汽油,2005.144927536232,114.0579710144928,207,0.0,9842307.692307692,2.1031652989449e-05,P14,B08,M17,B08M17,P14Y2019,913,866898.073311955,47005.56113868345,1.3639955e+08,1.7990345e+06,448,543
2019,国产燃油乘用车,新疆维吾尔自治区,大众,途观L,汽油,2118.960597826087,140.0135869565217,1472,22.97499999999999,9842307.692307692,0.000149558421258304,P14,B08,M03,B08M03,P14Y2019,913,866784.2576416652,46979.605522741425,5.7799885e+08,5.248075e+06,64,297
2019,国产燃油乘用车,新疆维吾尔自治区,大众,途铠,汽油,1718.083573487032,96.85014409221903,347,13.89,9842307.692307692,3.525595935912466e-05,P14,B08,M18,B08M18,P14Y2019,913,867185.1346660042,47022.76896560573,1.1150795e+08,1.648923e+06,470,599
2019,国产燃油乘用车,新疆维吾尔自治区,大众,速腾,汽油,1841.157112526539,100.8110403397028,942,15.04,9842307.692307692,9.570926143024619e-05,P14,B08,M19,B08M19,P14Y2019,913,867062.0611269646,47018.808069358245,1.4547528e+08,7.357683e+06,375,160
2019,国产燃油乘用车,新疆维吾尔自治区,大众,高尔夫,汽油,1824.393592677346,105.9633867276888,437,17.98,9842307.692307692,4.440015631105901e-05,P14,B08,M05,B08M05,P14Y2019,913,867078.8246468139,47013.65572297026,3.2230858e+08,6.965767e+06,183,181
2019,国产燃油乘用车,新疆维吾尔自治区,奇瑞,奇瑞E3,汽油,1583.0,63.09375,32,0.0,9842307.692307692,3.251270027354435e-06,P14,B09,M10,B09M10,P14Y2019,913,867320.2182394912,47056.525359697946,1.0907145e+08,1.9956148e+06,470,561
2019,国产燃油乘用车,新疆维吾尔自治区,奇瑞,瑞虎3,汽油,1740.727272727273,91.72727272727273,220,7.040000000000001,9842307.692307692,2.235248143806174e-05,P14,B09,M03,B09M03,P14Y2019,913,867162.4909667639,47027.89183697067,1.24557176e+08,4.8445145e+06,403,302
2019,国产燃油乘用车,新疆维吾尔自治区,奇瑞,瑞虎3X,汽油,1605.905660377359,78.0,530,7.040000000000001,9842307.692307692,5.384915982805784e-05,P14,B09,M04,B09M04,P14Y2019,913,867297.3125791139,47041.619109697946,2.8532045e+08,2.6426732e+06,211,490
2019,国产燃油乘用车,新疆维吾尔自治区,奇瑞,瑞虎5,汽油,1872.079207920792,102.0,101,10.63,9842307.692307692,1.026182102383744e-05,P14,B09,M09,B09M09,P14Y2019,913,867031.1390315704,47017.619109697946,2.8414054e+08,1.2152116e+07,211,44
2019,国产燃油乘用车,新疆维吾尔自治区,奇瑞,瑞虎7,汽油,1796.309523809524,108.8333333333333,42,11.49,9842307.692307692,4.267291910902697e-06,P14,B09,M05,B09M05,P14Y2019,913,867106.9087156818,47010.78577636461,1.0848886e+08,1.4380472e+06,457,575
2019,国产燃油乘用车,新疆维吾尔自治区,奇瑞,瑞虎8,汽油,2135.46746031746,133.3428571428572,1260,13.035,9842307.692307692,0.0001280187573270809,P14,B09,M06,B09M06,P14Y2019,913,866767.7507791738,46986.276252555086,1.0819197e+08,3.9345692e+06,460,362
2019,国产燃油乘用车,新疆维吾尔自治区,奇瑞,艾瑞泽5,汽油,1678.869565217391,86.0,23,7.284999999999999,9842307.692307692,2.336850332161e-06,P14,B09,M07,B09M07,P14Y2019,913,867224.3486742738,47033.619109697946,5.1205635e+08,6.956513e+06,87,174
2019,国产燃油乘用车,新疆维吾尔自治区,奇瑞,艾瑞泽GX,汽油,1750.482142857143,105.4732142857143,112,10.785,9842307.692307692,1.137944509574052e-05,P14,B09,M08,B09M08,P14Y2019,913,867152.7360966341,47014.14589541223,2.0704429e+08,3.317475e+06,275,412
2019,国产燃油乘用车,新疆维吾尔自治区,奔腾,奔腾B30,汽油,1683.636363636364,83.0909090909091,22,0.0,9842307.692307692,2.235248143806174e-06,P14,B33,M01,B33M01,P14Y2019,913,867219.5818758549,47036.528200607034,1.4878858e+08,3.4669695e+06,371,400
2019,国产燃油乘用车,新疆维吾尔自治区,奔腾,奔腾B30,"汽油,CNG",1760.0,83.17021276595744,47,0.0,9842307.692307692,4.775302852676827e-06,P14,B33,M01,B33M01,P14Y2019,913,867143.2182394912,47036.44889693199,3.3964608e+08,3.1035985e+06,175,454
2019,国产燃油乘用车,新疆维吾尔自治区,奔腾,奔腾T33,汽油,1709.0,84.0,30,9.59,9842307.692307692,3.048065650644783e-06,P14,B33,M03,B33M03,P14Y2019,913,867194.2182394912,47035.619109697946,4.4984307e+08,4.3749685e+06,138,333
2019,国产燃油乘用车,新疆维吾尔自治区,奔腾,奔腾T77,汽油,1859.461538461539,105.0,390,12.38,9842307.692307692,3.962485345838218e-05,P14,B33,M04,B33M04,P14Y2019,913,867043.7567010297,47014.619109697946,6.2462925e+08,6.54214e+06,87,190
2019,国产燃油乘用车,新疆维吾尔自治区,奔腾,奔腾T99,汽油,2225.0,165.0,37,16.09,9842307.692307692,3.759280969128566e-06,P14,B33,M05,B33M05,P14Y2019,913,866678.2182394912,46954.619109697946,1.4811485e+08,1.5918778e+06,372,560
2019,国产燃油乘用车,新疆维吾尔自治区,奔腾,奔腾X40,汽油,1681.45,84.08,100,0.0,9842307.692307692,1.016021883548261e-05,P14,B33,M02,B33M02,P14Y2019,913,867221.7682394913,47035.539109697944,1.0894024e+08,1.8049939e+06,470,578
2019,国产燃油乘用车,新疆维吾尔自治区,奔腾,奔腾X80,汽油,2100.0,137.0,1,0.0,9842307.692307692,1.016021883548261e-07,P14,B33,M06,B33M06,P14Y2019,913,866803.2182394912,46982.619109697946,1.5401763e+08,1.5918778e+06,361,560
2019,国产燃油乘用车,新疆维吾尔自治区,奔驰,奔驰A级,汽油,1910.511182108626,117.6357827476038,313,24.35,9842307.692307692,3.180148495506057e-05,P14,B67,M01,B67M01,P14Y2019,913,866992.7070573826,47001.98332695034,1.1497872e+08,1.5451282e+06,437,562
2019,国产燃油乘用车,新疆维吾尔自治区,奔驰,奔驰C级,汽油,2124.610894941634,130.9792477302205,771,35.565,9842307.692307692,7.833528722157092e-05,P14,B67,M02,B67M02,P14Y2019,913,866778.6073445496,46988.63986196773,1.1497872e+08,1.5451282e+06,437,562
2019,国产燃油乘用车,新疆维吾尔自治区,奔驰,奔驰E级,汽油,2369.983225806452,165.0064516129032,775,50.31499999999999,9842307.692307692,7.874169597499023e-05,P14,B67,M03,B67M03,P14Y2019,913,866533.2350136847,46954.61265808504,3.722293e+08,5.265953e+06,164,266
2019,国产燃油乘用车,新疆维吾尔自治区,奔驰,奔驰V级,汽油,3100.0,155.0,55,56.28,9842307.692307692,5.588120359515436e-06,P14,B67,M04,B67M04,P14Y2019,913,865803.2182394912,46964.619109697946,1.06716486e+09,5.265953e+06,19,266
2019,国产燃油乘用车,新疆维吾尔自治区,奔驰,威霆,汽油,3100.0,155.0,80,32.22999999999999,9842307.692307692,8.128175068386089e-06,P14,B67,M05,B67M05,P14Y2019,913,865803.2182394912,46964.619109697946,1.0946827e+08,5.265953e+06,456,266
2019,国产燃油乘用车,新疆维吾尔自治区,奥迪,奥迪A3,汽油,1797.2125,111.155,400,22.72,9842307.692307692,4.064087534193044e-05,P14,B10,M03,B10M03,P14Y2019,913,867106.0057394912,47008.46410969795,1.3767198e+08,1.7990345e+06,446,543
2019,国产燃油乘用车,新疆维吾尔自治区,奥迪,奥迪A4L,汽油,2025.079787234042,144.1090425531915,752,36.12999999999999,9842307.692307692,7.640484564282924e-05,P14,B10,M04,B10M04,P14Y2019,913,866878.1384522571,46975.51006714475,1.0919781e+08,1.7990345e+06,455,543
2019,国产燃油乘用车,新疆维吾尔自治区,奥迪,奥迪A6L,汽油,2339.528301886793,160.9738751814224,689,54.235,9842307.692307692,7.000390777647519e-05,P14,B10,M01,B10M01,P14Y2019,913,866563.6899376045,46958.64523451652,1.4711466e+08,1.8049939e+06,374,578
2019,国产燃油乘用车,新疆维吾尔自治区,奥迪,奥迪Q2L,汽油,1850.0,110.0,195,24.57999999999999,9842307.692307692,1.981242672919109e-05,P14,B10,M02,B10M02,P14Y2019,913,867053.2182394912,47009.619109697946,1.3650856e+08,1.7990345e+06,448,543
2019,国产燃油乘用车,新疆维吾尔自治区,奥迪,奥迪Q3,汽油,2078.100649350649,118.9675324675325,308,30.735,9842307.692307692,3.129347401328644e-05,P14,B10,M05,B10M05,P14Y2019,913,866825.1175901406,47000.65157723041,1.1029397e+08,1.7990345e+06,446,543
2019,国产燃油乘用车,新疆维吾尔自治区,奥迪,奥迪Q5L,汽油,2328.735177865613,151.1133069828722,759,44.29000000000001,9842307.692307692,7.711606096131301e-05,P14,B10,M06,B10M06,P14Y2019,913,866574.4830616256,46968.50580271507,1.5760422e+08,1.5918778e+06,422,560
2019,国产燃油乘用车,新疆维吾尔自治区,宝沃,宝沃BX5,汽油,2002.666666666667,112.0,60,14.28,9842307.692307692,6.096131301289567e-06,P14,B68,M01,B68M01,P14Y2019,913,866900.5515728246,47007.619109697946,1.08601496e+08,1.3709494e+06,456,607
2019,国产燃油乘用车,新疆维吾尔自治区,宝沃,宝沃BX7,汽油,2135.40625,165.0,32,23.63,9842307.692307692,3.251270027354435e-06,P14,B68,M03,B68M03,P14Y2019,913,866767.8119894912,46954.619109697946,1.3227571e+08,1.8049939e+06,390,578
2019,国产燃油乘用车,新疆维吾尔自治区,宝马,宝马1系,汽油,1869.800724637681,107.7644927536232,276,22.785,9842307.692307692,2.8042203985932e-05,P14,B11,M03,B11M03,P14Y2019,913,867033.4175148535,47011.85461694432,1.1644662e+08,1.8049939e+06,469,578
2019,国产燃油乘用车,新疆维吾尔自治区,宝马,宝马3系,汽油,2044.44170771757,135.0821018062397,609,34.99,9842307.692307692,6.18757327080891e-05,P14,B11,M04,B11M04,P14Y2019,913,866858.7765317736,46984.537007891704,1.7309078e+08,1.732937e+06,322,545
2019,国产燃油乘用车,新疆维吾尔自治区,宝马,宝马5系,汽油,2252.344139650873,168.3541147132169,802,49.95,9842307.692307692,8.148495506057054e-05,P14,B11,M01,B11M01,P14Y2019,913,866650.8740998403,46951.264994984725,1.2099006e+08,1.7990345e+06,466,543
2019,国产燃油乘用车,新疆维吾尔自治区,宝马,宝马X1,汽油,2083.654708520179,128.5171898355755,669,31.94,9842307.692307692,6.797186400937867e-05,P14,B11,M02,B11M02,P14Y2019,913,866819.5635309711,46991.10191986237,1.1574269e+08,1.732937e+06,431,545
2019,国产燃油乘用车,新疆维吾尔自治区,宝马,宝马X2,汽油,2040.0,138.5714285714286,14,30.935,9842307.692307692,1.422430636967565e-06,P14,B11,M05,B11M05,P14Y2019,913,866863.2182394912,46981.04768112652,1.6136898e+08,2.8063885e+06,345,484
2019,国产燃油乘用车,新疆维吾尔自治区,宝马,宝马X3,汽油,2385.0,160.1703877790834,851,44.32500000000001,9842307.692307692,8.646346228995702e-05,P14,B11,M06,B11M06,P14Y2019,913,866518.2182394912,46959.44872191886,2.0246146e+08,3.3085615e+06,371,423
2019,国产燃油乘用车,新疆维吾尔自治区,宝骏,宝骏310,汽油,1359.922945205479,13.53150684931507,584,4.69,9842307.692307692,5.933567799921845e-05,P14,B12,M02,B12M02,P14Y2019,913,867543.2952942858,47106.08760284863,1.3044456e+08,1.9603838e+06,390,531
2019,国产燃油乘用车,新疆维吾尔自治区,宝骏,宝骏360,汽油,1809.300411522634,80.35082304526749,972,7.03,9842307.692307692,9.875732708089098e-05,P14,B12,M03,B12M03,P14Y2019,913,867093.9178279686,47039.26828665268,1.26733496e+08,3.456261e+06,396,400
2019,国产燃油乘用车,新疆维吾尔自治区,宝骏,宝骏510,汽油,1611.022870331515,79.95321023919429,4766,6.73,9842307.692307692,0.0004842360296991012,P14,B12,M04,B12M04,P14Y2019,913,867292.1953691597,47039.66589945875,4.0249926e+08,4.747696e+06,140,323
2019,国产燃油乘用车,新疆维吾尔自治区,宝骏,宝骏530,汽油,1919.517766497462,109.368654822335,1576,8.530000000000001,9842307.692307692,0.0001601250488472059,P14,B12,M05,B12M05,P14Y2019,913,866983.7004729938,47010.25045487561,1.32946216e+08,2.702671e+06,458,485
