year,type,province,brand,model,fuel_type,mass,power,sales,weighted_Avg_Price,market_size,market_share,nesting_ids,is_electric,shares,nest_total_sales,nest_shares,within_nest_shares,EV_total_sales,EV_share,province_id,brand_id,model_id,product_id,market_id,charging_stations_stock,charging_stations_stock_lag,range,batter_weight,battery_capacity,sum_rival_mass,sum_rival_power,euclidean_mass,euclidean_power,local_mass,local_power,steel_price_index,cost_shifter,sum_rival_range,sum_rival_battery,euclidean_range,euclidean_battery,local_range,local_battery
2020,国产燃油乘用车,海南省,东风,风光ix5,Gas,2065.0,110.0,20,13.285,3893615.384615385,5.13661418100638e-06,0,0,5.13661418100638e-06,84109,0.02160177410751328,0.0002377866815679654,14412,0.003701444178833198,P20,B67,M10,B67M10,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405216.16188285727,23711.420981830757,1.4669266e+08,820326.1,86,163,105.35431372549,217556.65784313684,57853.403153790656,90621.50507750583,2.7522848e+07,5.4942957e+08,101,95
2020,国产燃油乘用车,海南省,东风,风光ix7,Gas,2543.235294117647,172.0,17,17.09,3893615.384615385,4.366122053855424e-06,0,0,4.366122053855424e-06,84109,0.02160177410751328,0.0002021186793327706,14412,0.003701444178833198,P20,B67,M11,B67M11,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,404737.9265887396,23649.420981830757,1.647683e+08,1.2903811e+06,77,121,105.35431372549,267940.8090542094,57853.403153790656,90621.50507750583,2.7732418e+07,3.924119e+08,101,86
2020,国产燃油乘用车,海南省,东风小康,风光580,Gas,2095.555555555556,112.0555555555556,72,10.49,3893615.384615385,1.849181105162297e-05,0,0,1.849181105162297e-05,84109,0.02160177410751328,0.0008560320536446754,14412,0.003701444178833198,P20,B80,M03,B80M03,P20Y2020,5813,3354,94.0,1498.0,1800.0,405185.6063273017,23709.365426275202,2.7787328e+08,973337.94,37,142,105.35431372549,220775.81742919356,58292.73648712399,88887.50507750583,1.4949907e+07,6.650788e+08,155,93
2020,国产燃油乘用车,海南省,东风小康,风光S560,Gas,1992.941176470588,102.0,85,7.34,3893615.384615385,2.183061026927712e-05,0,0,2.183061026927712e-05,84109,0.02160177410751328,0.001010593396663853,14412,0.003701444178833198,P20,B80,M04,B80M04,P20Y2020,5813,3354,170.0,120.0,13.92,405288.22070638667,23719.420981830757,1.1204962e+08,676798.56,102,188,105.35431372549,209964.94994232946,58216.73648712399,90673.58507750584,1.4949907e+07,6.650788e+08,155,93
2020,国产燃油乘用车,海南省,东风小康,风光ix5,Gas,2066.764705882353,110.0,17,13.285,3893615.384615385,4.366122053855424e-06,0,0,4.366122053855424e-06,84109,0.02160177410751328,0.0002021186793327706,14412,0.003701444178833198,P20,B80,M05,B80M05,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405214.3971769749,23711.420981830757,1.844454e+08,1.2903811e+06,65,121,105.35431372549,217742.5772202995,57853.403153790656,90621.50507750583,1.4949907e+07,6.650788e+08,155,93
2020,国产燃油乘用车,海南省,东风小康,风光ix7,Gas,2535.0,172.0,8,17.09,3893615.384615385,2.054645672402552e-06,0,0,2.054645672402552e-06,84109,0.02160177410751328,9.511467262718615e-05,14412,0.003701444178833198,P20,B80,M06,B80M06,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,404746.16188285727,23649.420981830757,9.748665e+07,1.04725894e+06,112,164,105.35431372549,267073.18529411714,57853.403153790656,90621.50507750583,1.4949907e+07,6.650788e+08,155,93
2020,国产燃油乘用车,海南省,东风风神,奕炫,Gas,1662.555555555556,104.7592592592593,54,7.940000000000001,3893615.384615385,1.386885828871723e-05,0,0,1.386885828871723e-05,84109,0.02160177410751328,0.0006420240402335066,14412,0.003701444178833198,P20,B81,M01,B81M01,P20Y2020,5813,3354,400.0,350.0,45.0,405618.6063273017,23716.661722571498,1.00492936e+08,1.7267619e+06,106,79,105.35431372549,175157.3995860564,57986.73648712399,90642.50507750583,2.7592572e+07,3.9671123e+08,101,86
2020,国产燃油乘用车,海南省,丰田,丰田C-HR,Gas,1960.0,126.0,406,16.73,3893615.384615385,0.0001042732678744295,0,0,0.0001042732678744295,84109,0.02160177410751328,0.004827069635829697,14412,0.003701444178833198,P20,B02,M03,B02M03,P20Y2020,5813,3354,400.0,415.0,54.0,405321.16188285727,23695.420981830757,5.214763e+07,612216.0,207,209,105.35431372549,206494.45490196042,57986.73648712399,90633.50507750583,1.2521741e+07,3.4967914e+08,154,171
2020,国产燃油乘用车,海南省,五菱,五菱荣光,Gas,2108.260869565217,73.0,23,5.425,3893615.384615385,5.907106308157338e-06,0,0,5.907106308157338e-06,84109,0.02160177410751328,0.0002734546838031602,14412,0.003701444178833198,P20,B39,M02,B39M02,P20Y2020,5813,3354,282.4444444444445,308.8888888888889,38.93333333333333,405172.901013292,23748.420981830757,4.966516e+07,1.7245785e+06,211,109,105.35431372549,222114.37706734822,58104.292042679546,90648.5717441725,2.6833002e+07,4.544761e+08,101,92
2020,国产燃油乘用车,海南省,传祺,传祺GS3,Gas,1780.0,122.4968152866242,157,9.830000000000002,3893615.384615385,4.032242132090009e-05,0,0,4.032242132090009e-05,84109,0.02160177410751328,0.001866625450308528,14412,0.003701444178833198,P20,B04,M05,B04M05,P20Y2020,5813,3354,315.0,331.0,47.0,405501.16188285727,23698.924166544133,5.082232e+07,1.6169086e+06,208,92,105.35431372549,187530.67843137222,58071.73648712399,90640.50507750583,2.6833002e+07,4.544761e+08,101,92
2020,国产燃油乘用车,海南省,凯翼,凯翼X3,Gas,1756.0,85.0,1,6.99,3893615.384615385,2.56830709050319e-07,0,0,2.56830709050319e-07,84109,0.02160177410751328,1.188933407839827e-05,14412,0.003701444178833198,P20,B40,M02,B40M02,P20Y2020,5813,3354,315.0,331.0,47.0,405525.16188285727,23736.420981830757,9.733924e+07,1.7129754e+06,112,79,105.35431372549,185002.17490196045,58071.73648712399,90640.50507750583,2.529721e+07,5.458852e+08,101,95
2020,国产燃油乘用车,海南省,凯迪拉克,凯迪拉克XT4,Gas,2102.266009852217,170.064039408867,203,29.22,3893615.384615385,5.213663393721476e-05,0,0,5.213663393721476e-05,84109,0.02160177410751328,0.002413534817914848,14412,0.003701444178833198,P20,B05,M03,B05M03,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405178.89587300504,23651.35694242189,1.6441312e+08,1.04725894e+06,77,164,105.35431372549,221482.79273640452,57853.403153790656,90621.50507750583,2.529721e+07,5.458852e+08,101,95
2020,国产燃油乘用车,海南省,凯迪拉克,凯迪拉克XT5,Gas,2291.032258064516,169.4548387096774,310,40.27,3893615.384615385,7.961751980559891e-05,0,0,7.961751980559891e-05,84109,0.02160177410751328,0.003685693564303463,14412,0.003701444178833198,P20,B05,M04,B05M04,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,404990.1296247927,23651.96614312108,1.379791e+08,1.8030474e+06,92,77,105.35431372549,241370.1312713468,57853.403153790656,90621.50507750583,2.529721e+07,5.458852e+08,101,95
2020,国产燃油乘用车,海南省,凯迪拉克,凯迪拉克XT6,Gas,2621.938775510204,169.9183673469388,98,47.34499999999999,3893615.384615385,2.516940948693127e-05,0,0,2.516940948693127e-05,84109,0.02160177410751328,0.00116515473968303,14412,0.003701444178833198,P20,B05,M05,B05M05,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,404659.2231073471,23651.50261448382,5.453003e+07,1.7245785e+06,185,109,105.35431372549,276232.5603241291,57853.403153790656,90621.50507750583,2.529721e+07,5.458852e+08,101,95
2020,国产燃油乘用车,海南省,别克,昂科拉GX,Gas,1832.053571428571,116.0,56,17.09,3893615.384615385,1.438251970681787e-05,0,0,1.438251970681787e-05,84109,0.02160177410751328,0.0006658027083903031,14412,0.003701444178833198,P20,B41,M09,B41M09,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405449.1083114287,23705.420981830757,6.5353604e+07,2.0044362e+06,164,74,105.35431372549,193014.7467261901,57853.403153790656,90621.50507750583,2.503735e+07,7.1353894e+08,101,87
2020,国产燃油乘用车,海南省,北京,北京X7,Gas,2095.0,138.0,16,12.74,3893615.384615385,4.109291344805105e-06,0,0,4.109291344805105e-06,84109,0.02160177410751328,0.0001902293452543723,14412,0.003701444178833198,P20,B86,M02,B86M02,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405186.16188285727,23683.420981830757,5.8336788e+07,1.2465874e+06,174,152,105.35431372549,220717.28725490154,57853.403153790656,90621.50507750583,2.503735e+07,7.1353894e+08,101,87
2020,国产燃油乘用车,海南省,吉利,嘉际,Gas,2214.972413793103,133.6551724137931,145,13.13,3893615.384615385,3.724045281229626e-05,0,0,3.724045281229626e-05,84109,0.02160177410751328,0.001723953441367749,14412,0.003701444178833198,P20,B06,M02,B06M02,P20Y2020,5813,3354,62.5,1477.0,1846.0,405066.1894690642,23687.765809416964,2.1878704e+08,1.5053765e+06,39,126,105.35431372549,233356.89857606444,58324.23648712399,88841.50507750583,2.7176252e+07,5.790978e+08,101,93
2020,国产燃油乘用车,海南省,吉利,帝豪,Gas,1636.084142394822,80.0,618,9.985,3893615.384615385,0.0001587213781930972,0,0,0.0001587213781930972,84109,0.02160177410751328,0.007347608460450131,14412,0.003701444178833198,P20,B06,M03,B06M03,P20Y2020,5813,3354,61.0,1498.0,1538.0,405645.07774046244,23741.420981830757,6.565025e+07,2.0044362e+06,163,74,105.35431372549,172368.52201916333,58325.73648712399,89149.50507750583,2.7176252e+07,5.790978e+08,101,93
2020,国产燃油乘用车,海南省,吉利,星越,Gas,2028.605769230769,153.1490384615385,208,16.58,3893615.384615385,5.342078748246636e-05,0,0,5.342078748246636e-05,84109,0.02160177410751328,0.00247298148830684,14412,0.003701444178833198,P20,B06,M06,B06M06,P20Y2020,5813,3354,59.0,1477.0,1676.0,405252.5561136265,23668.27194336922,7.899796e+07,1.0156981e+06,183,165,105.35431372549,213722.36863687742,58327.73648712399,89011.50507750583,2.4908226e+07,5.5478234e+08,101,95
2020,国产燃油乘用车,海南省,吉利,星越,PHEV,2005.0,130.0,9,16.58,3893615.384615385,2.311476381452871e-06,1,1,2.311476381452871e-06,14412,0.003701444178833198,0.0006244796003330558,14412,0.003701444178833198,P20,B06,M06,B06M06,P20Y2020,5813,3354,59.0,1477.0,1676.0,405276.16188285727,23691.420981830757,5.0528536e+07,712688.5,195,212,105.35431372549,211235.39901960746,58327.73648712399,89011.50507750583,9.433916e+06,3.5116256e+08,132,171
2020,国产燃油乘用车,海南省,吉利,缤越,Gas,1734.469055374593,123.7611292073833,921,9.780000000000003,3893615.384615385,0.0002365410830353438,0,0,0.0002365410830353438,84109,0.02160177410751328,0.01095007668620481,14412,0.003701444178833198,P20,B06,M07,B06M07,P20Y2020,5813,3354,62.0,1477.0,1548.0,405546.69282748265,23697.659852623376,4.803724e+07,572169.06,213,210,105.35431372549,182733.79700708916,58324.73648712399,89139.50507750583,2.5493508e+07,1.2958587e+09,101,41
2020,国产燃油乘用车,海南省,吉利,远景X3,Gas,1584.297450424929,79.97167138810198,353,5.94,3893615.384615385,9.066124029476262e-05,0,0,9.066124029476262e-05,84109,0.02160177410751328,0.004196934929674589,14412,0.003701444178833198,P20,B06,M13,B06M13,P20Y2020,5813,3354,315.0,331.0,47.0,405696.86443243234,23741.449310442655,5.5262644e+07,572743.56,200,212,105.35431372549,166912.5706265619,58071.73648712399,90640.50507750583,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,启辰,启辰D60,Gas,1666.977272727273,93.0,880,10.53,3893615.384615385,0.0002260110239642808,0,0,0.0002260110239642808,84109,0.02160177410751328,0.01046261398899048,14412,0.003701444178833198,P20,B26,M01,B26M01,P20Y2020,5813,3354,430.0,325.0,51.0,405614.18461013,23728.420981830757,2.2279378e+08,1.5125454e+06,52,99,105.35431372549,175623.2465641708,57956.73648712399,90636.50507750583,2.6089648e+07,4.622762e+08,101,93
2020,国产燃油乘用车,海南省,哈弗,哈弗F7,Gas,2123.01582278481,130.4873417721519,316,13.18,3893615.384615385,8.115850405990082e-05,0,0,8.115850405990082e-05,84109,0.02160177410751328,0.003757029568773853,14412,0.003701444178833198,P20,B45,M01,B45M01,P20Y2020,5813,3354,587.0,459.3333333333333,76.67272727272727,405158.14606007247,23690.933640058607,5.9287984e+07,612216.0,199,209,105.35431372549,223668.87503785017,57799.73648712399,90610.8323502331,9.433916e+06,3.5116256e+08,132,171
2020,国产燃油乘用车,海南省,哈弗,哈弗H6,Gas,2053.080357142857,123.3589285714286,1120,12.795,3893615.384615385,0.0002876503941363573,0,0,0.0002876503941363573,84109,0.02160177410751328,0.01331605416780606,14412,0.003701444178833198,P20,B45,M02,B45M02,P20Y2020,5813,3354,79.0,1499.0,1840.0,405228.0815257144,23698.062053259328,8.338381e+07,4.8570735e+06,132,11,105.35431372549,216300.8720500696,58307.73648712399,88847.50507750583,9.433916e+06,3.5116256e+08,132,171
2020,国产燃油乘用车,海南省,哈弗,哈弗大狗,Gas,2000.0,124.0,109,14.39,3893615.384615385,2.799454728648477e-05,0,0,2.799454728648477e-05,84109,0.02160177410751328,0.001295937414545411,14412,0.003701444178833198,P20,B45,M05,B45M05,P20Y2020,5813,3354,81.0,1499.0,2095.0,405281.16188285727,23697.420981830757,1.1632861e+08,2.0044362e+06,102,74,105.35431372549,210708.62745098,58305.73648712399,88592.50507750583,2.8726344e+07,7.5426886e+08,101,87
2020,国产燃油乘用车,海南省,大众,探岳X,Gas,2156.4,139.0,125,26.435,3893615.384615385,3.210383863128988e-05,0,0,3.210383863128988e-05,84109,0.02160177410751328,0.001486166759799784,14412,0.003701444178833198,P20,B07,M20,B07M20,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405124.76188285724,23682.420981830757,1.529753e+08,661572.6,84,200,105.35431372549,227186.04211764666,57853.403153790656,90621.50507750583,9.549782e+06,3.5314128e+08,127,171
2020,国产燃油乘用车,海南省,大众,途观X,Gas,2181.0,144.5,10,25.58,3893615.384615385,2.56830709050319e-06,0,0,2.56830709050319e-06,84109,0.02160177410751328,0.0001188933407839827,14412,0.003701444178833198,P20,B07,M21,B07M21,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405100.16188285727,23676.920981830757,7.221678e+07,662534.25,186,211,105.35431372549,229777.7582352937,57853.403153790656,90621.50507750583,9.433916e+06,3.5116256e+08,132,171
2020,国产燃油乘用车,海南省,奇瑞,瑞虎3,Gas,1745.0,85.0,4,7.039999999999998,3893615.384615385,1.027322836201276e-06,0,0,1.027322836201276e-06,84109,0.02160177410751328,4.755733631359308e-05,14412,0.003701444178833198,P20,B33,M02,B33M02,P20Y2020,5813,3354,315.0,331.0,47.0,405536.16188285727,23736.420981830757,1.236734e+08,736542.75,131,211,105.35431372549,183843.27745098007,58071.73648712399,90640.50507750583,9.433916e+06,3.5116256e+08,132,171
2020,国产燃油乘用车,海南省,奇瑞,艾瑞泽GX,Gas,1725.571428571429,97.85714285714286,28,10.785,3893615.384615385,7.191259853408933e-06,0,0,7.191259853408933e-06,84109,0.02160177410751328,0.0003329013541951515,14412,0.003701444178833198,P20,B33,M07,B33M07,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405555.59045428585,23723.563838973616,1.30529e+08,1.0141486e+06,115,165,105.35431372549,181796.3936414563,57853.403153790656,90621.50507750583,2.418664e+07,6.502743e+08,102,93
2020,国产燃油乘用车,海南省,奥迪,奥迪A3,Gas,1793.759689922481,106.5891472868217,258,22.72,3893615.384615385,6.626232293498231e-05,0,0,6.626232293498231e-05,84109,0.02160177410751328,0.003067448192226754,14412,0.003701444178833198,P20,B08,M03,B08M03,P20Y2020,5813,3354,315.0,331.0,47.0,405487.40219293477,23714.831834543937,7.489178e+07,627909.8,184,200,105.35431372549,188980.3211202307,58071.73648712399,90640.50507750583,2.418664e+07,6.502743e+08,102,93
2020,国产燃油乘用车,海南省,奥迪,奥迪A6L,Gas,2348.906976744186,159.5116279069767,645,54.23500000000001,3893615.384615385,0.0001656558073374558,0,0,0.0001656558073374558,84109,0.02160177410751328,0.007668620480566883,14412,0.003701444178833198,P20,B08,M01,B08M01,P20Y2020,5813,3354,54.0,1984.0,2150.0,404932.2549061131,23661.90935392378,4.747478e+07,1.1287316e+06,213,158,105.35431372549,247467.48253989924,58332.73648712399,88537.50507750583,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,奥迪,奥迪Q2L,Gas,1850.0,110.0,251,24.58,3893615.384615385,6.446450797163008e-05,0,0,6.446450797163008e-05,84109,0.02160177410751328,0.002984222853677965,14412,0.003701444178833198,P20,B08,M02,B08M02,P20Y2020,5813,3354,300.3333333333333,315.0,41.7,405431.16188285727,23711.420981830757,5.5100964e+07,676141.75,203,211,105.35431372549,194905.4803921565,58086.403153790656,90645.80507750584,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,奥迪,奥迪Q3,Gas,2079.821428571428,117.0625,336,30.735,3893615.384615385,8.629511824090719e-05,0,0,8.629511824090719e-05,84109,0.02160177410751328,0.003994816250341818,14412,0.003701444178833198,P20,B08,M05,B08M05,P20Y2020,5813,3354,315.0,331.0,47.0,405201.34045428585,23704.358481830757,5.789097e+07,747337.9,202,211,105.35431372549,219118.159278711,58071.73648712399,90640.50507750583,9.433916e+06,3.5116256e+08,132,171
2020,国产燃油乘用车,海南省,宝沃,宝沃BX5,Gas,2001.666666666667,110.0,6,14.28,3893615.384615385,1.540984254301914e-06,0,0,1.540984254301914e-06,84109,0.02160177410751328,7.133600447038962e-05,14412,0.003701444178833198,P20,B48,M01,B48M01,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405279.4952161906,23711.420981830757,7.6665496e+07,627909.8,183,200,105.35431372549,210884.21797385585,57853.403153790656,90621.50507750583,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,宝沃,宝沃BX7,Gas,2225.0,165.0,1,23.63000000000001,3893615.384615385,2.56830709050319e-07,0,0,2.56830709050319e-07,84109,0.02160177410751328,1.188933407839827e-05,14412,0.003701444178833198,P20,B48,M02,B48M02,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405056.16188285727,23656.420981830757,1.454714e+08,1.0890718e+06,100,160,105.35431372549,234413.34803921526,57853.403153790656,90621.50507750583,9.433916e+06,3.5116256e+08,132,171
2020,国产燃油乘用车,海南省,宝马,宝马3系,Gas,2054.330935251799,143.9093525179856,695,34.99,3893615.384615385,0.0001784973427899717,0,0,0.0001784973427899717,84109,0.02160177410751328,0.008263087184486796,14412,0.003701444178833198,P20,B09,M04,B09M04,P20Y2020,5813,3354,315.0,331.0,47.0,405226.8309476055,23677.511629312772,7.770402e+07,594271.06,184,198,105.35431372549,216432.62584849732,58071.73648712399,90640.50507750583,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,宝马,宝马5系,Gas,2240.235849056604,169.5919811320755,424,49.95000000000001,3893615.384615385,0.0001088962206373353,0,0,0.0001088962206373353,84109,0.02160177410751328,0.005041077649240866,14412,0.003701444178833198,P20,B09,M01,B09M01,P20Y2020,5813,3354,87.66666666666667,1998.0,2004.833333333333,405040.92603380064,23651.829000698683,7.770402e+07,1.3185315e+06,184,143,105.35431372549,236018.51046059892,58299.06982045733,88682.6717441725,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,宝马,宝马X1,Gas,2058.237410071943,136.0143884892086,417,31.94000000000001,3893615.384615385,0.000107098405673983,0,0,0.000107098405673983,84109,0.02160177410751328,0.004957852310692078,14412,0.003701444178833198,P20,B09,M02,B09M02,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405222.9244727853,23685.406593341548,5.0510156e+07,578881.2,211,213,105.35431372549,216844.1898222595,57853.403153790656,90621.50507750583,9.433916e+06,3.5116256e+08,132,171
2020,国产燃油乘用车,海南省,宝马,宝马X2,Gas,2043.656716417911,146.089552238806,134,30.935,3893615.384615385,3.441531501274275e-05,0,0,3.441531501274275e-05,84109,0.02160177410751328,0.001593170766505368,14412,0.003701444178833198,P20,B09,M05,B09M05,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405237.50516643934,23675.33142959195,6.4291376e+07,785799.75,195,198,105.35431372549,215308.05084869734,57853.403153790656,90621.50507750583,1.564417e+07,3.63759e+08,153,171
2020,国产燃油乘用车,海南省,宝马,宝马X3,Gas,2428.739635157546,172.6334991708126,603,44.325,3893615.384615385,0.0001548689175573424,0,0,0.0001548689175573424,84109,0.02160177410751328,0.007169268449274156,14412,0.003701444178833198,P20,B09,M06,B09M06,P20Y2020,5813,3354,315.0,331.0,47.0,404852.4222476997,23648.787482659944,7.770402e+07,1.3185315e+06,184,143,105.35431372549,255878.19747992026,58071.73648712399,90640.50507750583,9.460462e+06,2.7969414e+08,129,73
2020,国产燃油乘用车,海南省,宝骏,宝骏310,Gas,1402.5,59.759375,32,4.69,3893615.384615385,8.218582689610209e-06,0,0,8.218582689610209e-06,84109,0.02160177410751328,0.0003804586905087446,14412,0.003701444178833198,P20,B10,M02,B10M02,P20Y2020,5813,3354,315.0,331.0,47.0,405878.66188285727,23761.661606830756,5.301557e+07,623398.1,207,209,105.35431372549,147759.42499999973,58071.73648712399,90640.50507750583,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,宝骏,宝骏360,Gas,1815.833333333333,76.0,48,7.03,3893615.384615385,1.232787403441531e-05,0,0,1.232787403441531e-05,84109,0.02160177410751328,0.0005706880357631169,14412,0.003701444178833198,P20,B10,M03,B10M03,P20Y2020,5813,3354,315.0,331.0,47.0,405465.32854952395,23745.420981830757,5.789097e+07,747337.9,202,211,105.35431372549,191305.87467320223,58071.73648712399,90640.50507750583,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,宝骏,宝骏530,Gas,2042.933333333333,108.0,75,8.530000000000001,3893615.384615385,1.926230317877393e-05,0,0,1.926230317877393e-05,84109,0.02160177410751328,0.0008917000558798702,14412,0.003701444178833198,P20,B10,M05,B10M05,P20Y2020,5813,3354,315.0,331.0,47.0,405238.2285495239,23713.420981830757,1.5581e+08,935286.7,86,171,105.35431372549,215231.839320261,58071.73648712399,90640.50507750583,9.484392e+06,3.5453155e+08,125,171
2020,国产燃油乘用车,海南省,宝骏,宝骏730,Gas,1963.656716417911,88.1268656716418,134,8.33,3893615.384615385,3.441531501274275e-05,0,0,3.441531501274275e-05,84109,0.02160177410751328,0.001593170766505368,14412,0.003701444178833198,P20,B10,M06,B10M06,P20Y2020,5813,3354,315.0,331.0,47.0,405317.50516643934,23733.294116159115,4.7634572e+07,1.038273e+06,213,164,105.35431372549,206879.70575065815,58071.73648712399,90640.50507750583,9.484392e+06,3.5453155e+08,125,171
2020,国产燃油乘用车,海南省,宝骏,宝骏RC-5,Gas,1860.0,108.0,17,8.48,3893615.384615385,4.366122053855424e-06,0,0,4.366122053855424e-06,84109,0.02160177410751328,0.0002021186793327706,14412,0.003701444178833198,P20,B10,M12,B10M12,P20Y2020,5813,3354,489.1666666666667,386.0,57.14416666666667,405421.16188285727,23713.420981830757,7.743616e+07,627909.8,184,200,105.35431372549,195959.0235294114,57897.56982045733,90630.36091083917,9.484392e+06,3.5453155e+08,125,171
2020,国产燃油乘用车,海南省,宝骏,宝骏RC-6,Gas,1920.0,108.0,4,10.43,3893615.384615385,1.027322836201276e-06,0,0,1.027322836201276e-06,84109,0.02160177410751328,4.755733631359308e-05,14412,0.003701444178833198,P20,B10,M07,B10M07,P20Y2020,5813,3354,546.0,465.7142857142857,81.62857142857142,405361.16188285727,23713.420981830757,6.967904e+07,581212.5,192,209,105.35431372549,202280.2823529408,57840.73648712399,90605.87650607726,1.2240088e+07,3.4894064e+08,153,171
2020,国产燃油乘用车,海南省,宝骏,宝骏RM-5,Gas,2075.121951219512,108.0,41,9.98,3893615.384615385,1.053005907106308e-05,0,0,1.053005907106308e-05,84109,0.02160177410751328,0.0004874626972143291,14412,0.003701444178833198,P20,B10,M08,B10M08,P20Y2020,5813,3354,489.1666666666667,386.0,57.14416666666667,405206.03993163776,23713.420981830757,6.221113e+07,754725.25,197,199,105.35431372549,218623.04906743145,57897.56982045733,90630.36091083917,2.2675624e+07,4.584859e+08,102,92
2020,国产燃油乘用车,海南省,宝骏,宝骏RS-3,Gas,1706.149425287356,82.75862068965517,87,8.13,3893615.384615385,2.234427168737776e-05,0,0,2.234427168737776e-05,84109,0.02160177410751328,0.001034372064820649,14412,0.003701444178833198,P20,B10,M09,B10M09,P20Y2020,5813,3354,315.0,331.0,47.0,405575.0124575699,23738.6623611411,9.264259e+07,1.650804e+06,164,119,105.35431372549,179750.20181428856,58071.73648712399,90640.50507750583,2.2675624e+07,4.584859e+08,102,92
2020,国产燃油乘用车,海南省,捷豹,捷豹XEL,Gas,2180.0,147.0,14,32.08,3893615.384615385,3.595629926704467e-06,0,0,3.595629926704467e-06,84109,0.02160177410751328,0.0001664506770975758,14412,0.003701444178833198,P20,B49,M02,B49M02,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405101.16188285727,23674.420981830757,9.264259e+07,1.650804e+06,164,119,105.35431372549,229672.4039215682,57853.403153790656,90621.50507750583,2.2675624e+07,4.584859e+08,102,92
2020,国产燃油乘用车,海南省,捷豹,捷豹XFL,Gas,2280.0,159.3333333333333,6,44.98,3893615.384615385,1.540984254301914e-06,0,0,1.540984254301914e-06,84109,0.02160177410751328,7.133600447038962e-05,14412,0.003701444178833198,P20,B49,M03,B49M03,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405001.16188285727,23662.087648497425,9.264259e+07,1.650804e+06,164,119,105.35431372549,240207.8352941172,57853.403153790656,90621.50507750583,2.2675624e+07,4.584859e+08,102,92
2020,国产燃油乘用车,海南省,捷达,捷达VA3,Gas,1595.180722891566,82.0,166,7.93,3893615.384615385,4.263389770235296e-05,0,0,4.263389770235296e-05,84109,0.02160177410751328,0.001973629457014112,14412,0.003701444178833198,P20,B87,M01,B87M01,P20Y2020,5813,3354,315.0,331.0,47.0,405685.9811599657,23739.420981830757,9.19275e+07,1.6148318e+06,166,122,105.35431372549,168059.17032837195,58071.73648712399,90640.50507750583,2.2675624e+07,4.584859e+08,102,92
2020,国产燃油乘用车,海南省,捷达,捷达VS5,Gas,1828.190954773869,110.0,398,10.235,3893615.384615385,0.000102218622202027,0,0,0.000102218622202027,84109,0.02160177410751328,0.004731954963202511,14412,0.003701444178833198,P20,B87,M02,B87M02,P20Y2020,5813,3354,170.0,120.0,13.92,405452.9709280834,23711.420981830757,5.0528536e+07,740103.0,195,211,105.35431372549,192607.8033993493,58216.73648712399,90673.58507750584,2.2675624e+07,4.584859e+08,102,92
2020,国产燃油乘用车,海南省,捷达,捷达VS7,Gas,1879.408866995074,110.0,203,12.49,3893615.384615385,5.213663393721476e-05,0,0,5.213663393721476e-05,84109,0.02160177410751328,0.002413534817914848,14412,0.003701444178833198,P20,B87,M03,B87M03,P20Y2020,5813,3354,310.0,1061.0,1204.354,405401.7530158622,23711.420981830757,5.1850316e+07,1.5707242e+06,207,123,105.35431372549,198003.83139186676,58076.73648712399,89483.15107750583,2.1342684e+07,3.4419277e+08,112,171
2020,国产燃油乘用车,海南省,捷途,捷途X70,Gas,2070.454545454545,125.9090909090909,55,12.54,3893615.384615385,1.412568899776755e-05,0,0,1.412568899776755e-05,84109,0.02160177410751328,0.0006539133743119048,14412,0.003701444178833198,P20,B50,M01,B50M01,P20Y2020,5813,3354,533.3333333333334,390.0,66.0,405210.70733740274,23695.511890921665,1.06217176e+08,574983.1,152,210,105.35431372549,218131.31773618492,57853.403153790656,90621.50507750583,2.8013716e+07,5.7048986e+08,101,93
