year,type,province,brand,model,fuel_type,mass,power,sales,weighted_Avg_Price
2020,国产燃油乘用车,宁夏回族自治区,丰田,亚洲龙,油电混合动力,2145.0,131.0,10.0,23.98
2020,国产燃油乘用车,宁夏回族自治区,丰田,凯美瑞,汽油,2030.0,139.06575342465754,365.0,22.480000000000004
2020,国产燃油乘用车,宁夏回族自治区,丰田,凯美瑞,汽油混合动力,2100.0,131.0,43.0,22.480000000000004
2020,国产燃油乘用车,宁夏回族自治区,丰田,凯美瑞,油电混合动力,2100.0,131.0,12.0,22.480000000000004
2020,国产燃油乘用车,宁夏回族自治区,丰田,卡罗拉,汽油,1770.0,85.0,760.0,13.48
2020,国产燃油乘用车,宁夏回族自治区,丰田,卡罗拉,汽油混合动力,1845.0,72.01869158878505,107.0,13.48
2020,国产燃油乘用车,宁夏回族自治区,丰田,卡罗拉,油电混合动力,1845.0,72.0,25.0,13.48
2020,国产燃油乘用车,宁夏回族自治区,丰田,威兰达,汽油,2151.4307692307693,126.0,325.0,21.93
2020,国产燃油乘用车,宁夏回族自治区,丰田,威兰达,汽油混合动力,2214.9418604651164,131.0,86.0,21.93
2020,国产燃油乘用车,宁夏回族自治区,丰田,威兰达,油电混合动力,2211.153846153846,131.0,13.0,21.93
2020,国产燃油乘用车,宁夏回族自治区,丰田,威驰,汽油,1500.0,80.88118811881188,202.0,8.430000000000001
2020,国产燃油乘用车,宁夏回族自治区,丰田,威驰FS,汽油,1500.0,81.40217391304348,92.0,8.230000000000002
2020,国产燃油乘用车,宁夏回族自治区,丰田,普拉多,汽油,2950.0,206.0,271.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,丰田,汉兰达,汽油,2666.265060240964,162.0,664.0,30.880000000000006
2020,国产燃油乘用车,宁夏回族自治区,丰田,皇冠,汽油,2140.0,173.0,1.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,丰田,雷凌,汽油,1770.0,85.0,383.0,13.230000000000004
2020,国产燃油乘用车,宁夏回族自治区,丰田,雷凌,汽油混合动力,1845.0,72.0,82.0,13.230000000000004
2020,国产燃油乘用车,宁夏回族自治区,丰田,雷凌,油电混合动力,1845.0,72.0,21.0,13.230000000000004
2020,国产燃油乘用车,宁夏回族自治区,五菱,五菱之光,汽油,1575.0,57.03365384615385,104.0,3.65
2020,国产燃油乘用车,宁夏回族自治区,五菱,五菱凯捷,汽油,2200.0,108.0,34.0,11.780000000000001
2020,国产燃油乘用车,宁夏回族自治区,五菱,五菱荣光,汽油,2110.0,73.0,7.0,5.425
2020,国产燃油乘用车,宁夏回族自治区,五菱,五菱荣光V,汽油,1843.859649122807,75.21052631578948,57.0,4.729999999999999
2020,国产燃油乘用车,宁夏回族自治区,众泰,众泰T300,汽油,1720.0,82.0,1.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,众泰,众泰T500,汽油,1890.0,115.0,2.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,众泰,众泰T700,汽油,2161.6923076923076,130.76923076923077,13.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,传祺,传祺GA4,汽油,1740.0,101.0,1.0,10.830000000000002
2020,国产燃油乘用车,宁夏回族自治区,传祺,传祺GA6,汽油,1898.8301886792453,119.69811320754717,53.0,13.879999999999999
2020,国产燃油乘用车,宁夏回族自治区,传祺,传祺GA8,汽油,2117.0,176.0,5.0,19.18
2020,国产燃油乘用车,宁夏回族自治区,传祺,传祺GS3,汽油,1780.0,120.67708333333333,384.0,9.830000000000002
2020,国产燃油乘用车,宁夏回族自治区,传祺,传祺GS4,汽油,1954.653887113951,131.83386581469648,939.0,11.079999999999998
2020,国产燃油乘用车,宁夏回族自治区,传祺,传祺GS7,汽油,2224.176470588235,170.1764705882353,17.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,传祺,传祺GS8,汽油,2426.312101910828,184.87898089171975,157.0,22.830000000000002
2020,国产燃油乘用车,宁夏回族自治区,凯翼,凯翼X3,汽油,1756.8793103448277,85.13793103448276,58.0,6.99
2020,国产燃油乘用车,宁夏回族自治区,凯翼,凯翼X5,汽油,1886.076923076923,114.3076923076923,39.0,8.79
2020,国产燃油乘用车,宁夏回族自治区,凯翼,炫界,汽油,1760.3846153846155,85.0,104.0,9.685000000000002
2020,国产燃油乘用车,宁夏回族自治区,凯迪拉克,凯迪拉克ATS-L,汽油,1996.0,200.0,12.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,凯迪拉克,凯迪拉克CT4,汽油,1988.0,169.0,30.0,23.970000000000002
2020,国产燃油乘用车,宁夏回族自治区,凯迪拉克,凯迪拉克CT5,汽油,2061.3380281690143,170.43661971830986,142.0,32.07
2020,国产燃油乘用车,宁夏回族自治区,凯迪拉克,凯迪拉克CT6,汽油,2215.0,170.5,80.0,42.47
2020,国产燃油乘用车,宁夏回族自治区,凯迪拉克,凯迪拉克XT4,汽油,2107.831541218638,170.01075268817203,279.0,29.220000000000002
2020,国产燃油乘用车,宁夏回族自治区,凯迪拉克,凯迪拉克XT5,汽油,2322.3493975903616,169.79518072289156,249.0,40.27
2020,国产燃油乘用车,宁夏回族自治区,凯迪拉克,凯迪拉克XT6,汽油,2640.1315789473683,169.9078947368421,152.0,47.34499999999999
2020,国产燃油乘用车,宁夏回族自治区,凯迪拉克,凯迪拉克XTS,汽油,2260.0,193.0,1.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,别克,凯越,汽油,1535.0,76.0,2.0,9.190000000000001
2020,国产燃油乘用车,宁夏回族自治区,别克,别克GL6,汽油,1981.1904761904761,115.0,42.0,15.989999999999997
2020,国产燃油乘用车,宁夏回族自治区,别克,别克GL8,汽油,2476.8886198547216,174.47457627118644,413.0,35.34
2020,国产燃油乘用车,宁夏回族自治区,别克,君威,汽油,1912.9457364341085,127.32558139534883,129.0,20.48
2020,国产燃油乘用车,宁夏回族自治区,别克,君越,汽油,2063.90625,157.84375,64.0,23.484999999999996
2020,国产燃油乘用车,宁夏回族自治区,别克,威朗,汽油,1783.0208333333333,93.375,48.0,14.440000000000003
2020,国产燃油乘用车,宁夏回族自治区,别克,昂科威,汽油,2151.8475073313784,143.70087976539588,341.0,25.989999999999995
2020,国产燃油乘用车,宁夏回族自治区,别克,昂科拉,汽油,1738.6363636363637,114.5909090909091,44.0,14.09
2020,国产燃油乘用车,宁夏回族自治区,别克,昂科拉GX,汽油,1835.111111111111,116.0,45.0,17.09
2020,国产燃油乘用车,宁夏回族自治区,别克,昂科旗,汽油,2611.266666666667,169.0,90.0,32.99
2020,国产燃油乘用车,宁夏回族自治区,别克,阅朗,汽油,1708.1818181818182,112.27272727272727,11.0,13.940000000000001
2020,国产燃油乘用车,宁夏回族自治区,力帆,力帆X80,汽油,2410.0,141.0,1.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,力帆,轩朗,汽油,2100.0,104.0,1.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,北京,勇士,汽油,2655.0,147.5,2.0,12.335
2020,国产燃油乘用车,宁夏回族自治区,北京,北京X7,汽油,2095.0,138.0,2.0,12.74
2020,国产燃油乘用车,宁夏回族自治区,吉利,博瑞,汽油,2075.0,135.0,8.0,13.780000000000003
2020,国产燃油乘用车,宁夏回族自治区,吉利,博越,汽油,2049.685686653772,132.83752417794972,1034.0,11.429999999999998
2020,国产燃油乘用车,宁夏回族自治区,吉利,嘉际,汽油,2210.0315789473684,133.05263157894737,95.0,13.129999999999997
2020,国产燃油乘用车,宁夏回族自治区,吉利,嘉际,汽油混合动力,2185.0,130.0,2.0,13.129999999999997
2020,国产燃油乘用车,宁夏回族自治区,吉利,帝豪,汽油,1633.2692307692307,80.0,182.0,9.985
2020,国产燃油乘用车,宁夏回族自治区,吉利,帝豪GS,汽油,1806.8366972477065,104.95412844036697,545.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,吉利,星瑞,汽油,2050.0,140.0,62.0,12.719999999999999
2020,国产燃油乘用车,宁夏回族自治区,吉利,星越,汽油,2049.6341463414633,170.609756097561,82.0,16.58
2020,国产燃油乘用车,宁夏回族自治区,吉利,星越,汽油混合动力,2005.0,130.0,1.0,16.58
2020,国产燃油乘用车,宁夏回族自治区,吉利,缤瑞,汽油,1718.0,102.45333333333333,150.0,9.979999999999999
2020,国产燃油乘用车,宁夏回族自治区,吉利,缤越,汽油,1730.7437070938215,121.49199084668192,437.0,9.780000000000003
2020,国产燃油乘用车,宁夏回族自治区,吉利,豪越,汽油,2295.0,135.0,156.0,12.309999999999999
2020,国产燃油乘用车,宁夏回族自治区,吉利,远景,汽油,1585.0,80.0,312.0,6.1899999999999995
2020,国产燃油乘用车,宁夏回族自治区,吉利,远景,汽油天然气,1640.0,98.0,30.0,6.1899999999999995
2020,国产燃油乘用车,宁夏回族自治区,吉利,远景X3,汽油,1572.3411764705882,79.56862745098039,510.0,5.9399999999999995
2020,国产燃油乘用车,宁夏回族自治区,吉普,大指挥官,汽油,2518.3333333333335,191.16666666666666,18.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,吉普,指南者,汽油,1858.3793103448277,127.0,29.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,吉普,自由侠,汽油,1824.0625,123.0,16.0,15.980000000000002
2020,国产燃油乘用车,宁夏回族自治区,吉普,自由光,汽油,2210.15625,155.125,32.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,名爵,MG领航,汽油,2009.0,127.0,17.0,12.98
2020,国产燃油乘用车,宁夏回族自治区,名爵,锐行,汽油,1725.0,95.0,1.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,启辰,启辰D60,汽油,1653.5,93.0,140.0,10.53
2020,国产燃油乘用车,宁夏回族自治区,启辰,启辰T60,汽油,1701.2869198312237,93.0,237.0,9.98
2020,国产燃油乘用车,宁夏回族自治区,启辰,启辰T70,汽油,1916.896551724138,107.03448275862068,29.0,11.879999999999997
2020,国产燃油乘用车,宁夏回族自治区,启辰,启辰T90,汽油,1971.3333333333333,112.0,15.0,13.679999999999998
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗F5,汽油,2044.888888888889,112.02222222222223,90.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗F7,汽油,2120.566744730679,128.4168618266979,427.0,13.179999999999998
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗H2,汽油,1878.96,110.0,50.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗H4,汽油,1993.361344537815,113.41176470588235,119.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗H6,汽油,2031.5226652102676,119.51720371381758,1831.0,12.794999999999996
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗H7,汽油,2502.6857142857143,167.34285714285716,35.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗H9,柴油,2950.0,160.0,4.0,24.73
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗H9,汽油,2950.0,165.2116402116402,189.0,24.73
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗M6,汽油,1929.6985871271586,110.0,637.0,8.239999999999998
2020,国产燃油乘用车,宁夏回族自治区,哈弗,哈弗大狗,汽油,2000.0,124.0,164.0,14.39
2020,国产燃油乘用车,宁夏回族自治区,大众,凌渡,汽油,1805.090909090909,101.85454545454546,55.0,16.740000000000002
2020,国产燃油乘用车,宁夏回族自治区,大众,威然,汽油,2686.25,143.25,12.0,34.63
2020,国产燃油乘用车,宁夏回族自治区,大众,宝来,汽油,1717.0588235294117,86.52162629757785,1156.0,13.449999999999998
2020,国产燃油乘用车,宁夏回族自治区,大众,帕萨特,汽油,2010.549872122762,130.9156010230179,391.0,21.740000000000006
2020,国产燃油乘用车,宁夏回族自治区,大众,探岳,汽油,2111.8146214099215,130.51044386422976,766.0,23.24
2020,国产燃油乘用车,宁夏回族自治区,大众,探岳X,汽油,2178.5714285714284,145.92857142857142,28.0,26.435
2020,国产燃油乘用车,宁夏回族自治区,大众,探影,汽油,1701.75,84.18125,160.0,13.84
2020,国产燃油乘用车,宁夏回族自治区,大众,朗逸,汽油,1721.7311935807422,92.34052156469409,1994.0,12.295
2020,国产燃油乘用车,宁夏回族自治区,大众,辉昂,汽油,2315.945945945946,171.48648648648648,37.0,39.599999999999994
2020,国产燃油乘用车,宁夏回族自治区,大众,迈腾,汽油,1990.7514450867052,134.65606936416185,346.0,24.84
2020,国产燃油乘用车,宁夏回族自治区,大众,途安,汽油,2061.153846153846,110.0,26.0,18.13
2020,国产燃油乘用车,宁夏回族自治区,大众,途岳,汽油,1885.7987711213518,111.57603686635944,651.0,18.759999999999998
2020,国产燃油乘用车,宁夏回族自治区,大众,途昂,汽油,2589.169741697417,158.93726937269372,542.0,35.0
2020,国产燃油乘用车,宁夏回族自治区,大众,途观,汽油,1995.0,110.0,1.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,大众,途观L,汽油,2118.193597560976,136.8887195121951,656.0,22.975
2020,国产燃油乘用车,宁夏回族自治区,大众,途观X,汽油,2231.0,157.0,5.0,25.58
2020,国产燃油乘用车,宁夏回族自治区,大众,途铠,汽油,1717.741935483871,96.64516129032258,93.0,13.890000000000002
2020,国产燃油乘用车,宁夏回族自治区,大众,速腾,汽油,1842.557251908397,97.5,786.0,15.040000000000001
2020,国产燃油乘用车,宁夏回族自治区,大众,高尔夫,汽油,1834.7894736842106,109.45263157894736,190.0,17.98
2020,国产燃油乘用车,宁夏回族自治区,奇瑞,瑞虎3,汽油,1741.7272727272727,87.18181818181819,11.0,7.039999999999998
2020,国产燃油乘用车,宁夏回族自治区,奇瑞,瑞虎7,汽油,1877.1290322580646,116.43225806451613,155.0,11.49
2020,国产燃油乘用车,宁夏回族自治区,奇瑞,瑞虎8,汽油,2142.6774193548385,135.90322580645162,465.0,13.035
2020,国产燃油乘用车,宁夏回族自治区,奇瑞,艾瑞泽GX,汽油,1727.9333333333334,96.2,15.0,10.785
2020,国产燃油乘用车,宁夏回族自治区,奔驰,奔驰A级,汽油,1908.792270531401,115.16908212560386,207.0,24.35
2020,国产燃油乘用车,宁夏回族自治区,奔驰,奔驰C级,汽油,2129.6374622356498,129.8036253776435,331.0,35.56499999999999
2020,国产燃油乘用车,宁夏回族自治区,奔驰,奔驰E级,汽油,2352.5255102040815,182.8954081632653,392.0,50.315
2020,国产燃油乘用车,宁夏回族自治区,奔驰,奔驰V级,汽油,3100.0,155.0,19.0,56.279999999999994
2020,国产燃油乘用车,宁夏回族自治区,奔驰,威霆,汽油,3100.0,155.0,14.0,32.23
2020,国产燃油乘用车,宁夏回族自治区,奥迪,奥迪A3,汽油,1792.549668874172,105.62913907284768,151.0,22.72
2020,国产燃油乘用车,宁夏回族自治区,奥迪,奥迪A4L,汽油,2042.8339350180506,140.81227436823104,277.0,36.13
2020,国产燃油乘用车,宁夏回族自治区,奥迪,奥迪A6L,汽油,2344.233193277311,156.859243697479,476.0,54.23500000000001
2020,国产燃油乘用车,宁夏回族自治区,奥迪,奥迪Q2L,汽油,1850.0,110.0,185.0,24.58
2020,国产燃油乘用车,宁夏回族自治区,奥迪,奥迪Q3,汽油,2067.0967741935483,110.71505376344086,186.0,30.735
2020,国产燃油乘用车,宁夏回族自治区,奥迪,奥迪Q5L,汽油,2331.580041580042,148.8877338877339,481.0,44.29
2020,国产燃油乘用车,宁夏回族自治区,宝沃,宝沃BX5,汽油,2000.0,110.0,60.0,14.280000000000001
2020,国产燃油乘用车,宁夏回族自治区,宝沃,宝沃BX7,汽油,2148.4,166.5,10.0,23.630000000000006
2020,国产燃油乘用车,宁夏回族自治区,宝马,宝马1系,汽油,1864.7008547008547,119.51282051282051,117.0,22.784999999999997
2020,国产燃油乘用车,宁夏回族自治区,宝马,宝马3系,汽油,2056.6789215686276,142.91176470588235,408.0,34.99
2020,国产燃油乘用车,宁夏回族自治区,宝马,宝马5系,汽油,2246.929347826087,173.2798913043478,368.0,49.95000000000001
2020,国产燃油乘用车,宁夏回族自治区,宝马,宝马X1,汽油,2058.785714285714,136.03142857142856,350.0,31.94000000000001
2020,国产燃油乘用车,宁夏回族自治区,宝马,宝马X2,汽油,2042.471264367816,142.66666666666666,87.0,30.935
2020,国产燃油乘用车,宁夏回族自治区,宝马,宝马X3,汽油,2426.766826923077,170.91105769230768,416.0,44.325
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏310,汽油,1405.0,59.0,2.0,4.6899999999999995
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏360,汽油,1807.3684210526317,77.23684210526316,38.0,7.03
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏510,汽油,1634.861111111111,77.25925925925925,108.0,6.73
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏530,汽油,2028.4420289855072,108.0,138.0,8.530000000000001
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏730,汽油,1933.9896907216496,82.44329896907216,97.0,8.33
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏RC-5,汽油,1834.2857142857142,93.0,35.0,8.48
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏RC-6,汽油,1920.0,108.0,27.0,10.43
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏RM-5,汽油,2042.3214285714287,101.75,56.0,9.98
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏RS-3,汽油,1696.2,82.56,100.0,8.13
2020,国产燃油乘用车,宁夏回族自治区,宝骏,宝骏RS-5,汽油,2045.3333333333333,114.36666666666666,30.0,11.68
2020,国产燃油乘用车,宁夏回族自治区,开瑞,开瑞K60,汽油,1919.0,80.0,1.0,6.340000000000001
2020,国产燃油乘用车,宁夏回族自治区,思皓,思皓X8,汽油,2154.0,135.0,5.0,13.080000000000002
2020,国产燃油乘用车,宁夏回族自治区,捷豹,捷豹E-PACE,汽油,2400.0,165.0,4.0,29.240000000000006
2020,国产燃油乘用车,宁夏回族自治区,捷豹,捷豹XEL,汽油,2180.0,150.2173913043478,23.0,32.08
2020,国产燃油乘用车,宁夏回族自治区,捷豹,捷豹XFL,汽油,2285.0,150.7,10.0,44.980000000000004
2020,国产燃油乘用车,宁夏回族自治区,捷达,捷达VA3,汽油,1567.965367965368,82.0,231.0,7.93
2020,国产燃油乘用车,宁夏回族自治区,捷达,捷达VS5,汽油,1823.3596837944665,110.0,759.0,10.235000000000003
2020,国产燃油乘用车,宁夏回族自治区,捷达,捷达VS7,汽油,1879.6442687747035,110.0,253.0,12.490000000000002
2020,国产燃油乘用车,宁夏回族自治区,捷途,捷途X70,汽油,2071.6374269005846,121.17543859649123,513.0,12.54
2020,国产燃油乘用车,宁夏回族自治区,捷途,捷途X90,汽油,2138.695652173913,123.0054347826087,184.0,13.14
2020,国产燃油乘用车,宁夏回族自治区,斯柯达,明锐,汽油,1719.3055555555557,85.06944444444444,72.0,13.24
2020,国产燃油乘用车,宁夏回族自治区,斯柯达,昕动,汽油,1611.111111111111,81.66666666666667,9.0,9.389999999999997
2020,国产燃油乘用车,宁夏回族自治区,斯柯达,昕锐,汽油,1587.6851851851852,81.75,108.0,9.989999999999998
2020,国产燃油乘用车,宁夏回族自治区,斯柯达,柯珞克,汽油,1850.0,110.0,180.0,15.44
2020,国产燃油乘用车,宁夏回族自治区,斯柯达,柯米克,汽油,1730.5298913043478,81.97826086956522,368.0,11.59
2020,国产燃油乘用车,宁夏回族自治区,斯柯达,柯迪亚克,汽油,2142.529411764706,135.68235294117648,85.0,21.79
2020,国产燃油乘用车,宁夏回族自治区,斯柯达,速派,汽油,1929.0,118.1,40.0,18.239999999999995
2020,国产燃油乘用车,宁夏回族自治区,日产,劲客,汽油,1557.5797872340424,90.73936170212765,188.0,11.379999999999999
2020,国产燃油乘用车,宁夏回族自治区,日产,天籁,汽油,1928.7278106508875,127.42603550295858,169.0,22.479999999999997
2020,国产燃油乘用车,宁夏回族自治区,日产,奇骏,汽油,1946.5044042651832,115.23551228558183,2157.0,22.14
2020,国产燃油乘用车,宁夏回族自治区,日产,日产NV200,汽油,1960.0,91.0,2.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,日产,楼兰,汽油,2145.0,137.0,96.0,26.13
2020,国产燃油乘用车,宁夏回族自治区,日产,楼兰,汽油混合动力,2375.0,180.0,3.0,26.13
2020,国产燃油乘用车,宁夏回族自治区,日产,楼兰,油电混合动力,2375.0,180.0,1.0,26.13
2020,国产燃油乘用车,宁夏回族自治区,日产,蓝鸟,汽油,1669.7777777777778,92.68,225.0,12.99
2020,国产燃油乘用车,宁夏回族自治区,日产,轩逸,汽油,1671.154879140555,96.51029543419875,1117.0,13.735
2020,国产燃油乘用车,宁夏回族自治区,日产,逍客,汽油,1883.4046692607003,112.31420233463035,1028.0,15.740000000000002
2020,国产燃油乘用车,宁夏回族自治区,日产,途达,汽油,2381.1111111111113,141.88888888888889,252.0,20.905
2020,国产燃油乘用车,宁夏回族自治区,星途,星途LX,汽油,1892.6,127.0,20.0,13.04
2020,国产燃油乘用车,宁夏回族自治区,星途,星途TX,汽油,2085.0,145.0,8.0,13.99
2020,国产燃油乘用车,宁夏回族自治区,本田,享域,汽油,1691.8275862068965,90.0,116.0,13.485
2020,国产燃油乘用车,宁夏回族自治区,本田,享域,汽油混合动力,1801.0,80.0,9.0,13.485
2020,国产燃油乘用车,宁夏回族自治区,本田,冠道,汽油,2234.6380090497737,181.36651583710406,221.0,27.880000000000003
2020,国产燃油乘用车,宁夏回族自治区,本田,凌派,汽油,1690.4024024024025,90.69069069069069,333.0,13.979999999999999
2020,国产燃油乘用车,宁夏回族自治区,本田,凌派,汽油混合动力,1801.0,80.0,35.0,13.979999999999999
2020,国产燃油乘用车,宁夏回族自治区,本田,凌派,油电混合动力,1801.0,80.0,11.0,13.979999999999999
2020,国产燃油乘用车,宁夏回族自治区,本田,奥德赛,汽油,2450.0,137.0,24.0,33.78000000000001
2020,国产燃油乘用车,宁夏回族自治区,本田,奥德赛,汽油混合动力,2506.8888888888887,107.0,36.0,33.78000000000001
2020,国产燃油乘用车,宁夏回族自治区,本田,奥德赛,油电混合动力,2492.6666666666665,107.0,3.0,33.78000000000001
2020,国产燃油乘用车,宁夏回族自治区,本田,思域,汽油,1739.594180704441,127.71209800918837,653.0,15.889999999999999
2020,国产燃油乘用车,宁夏回族自治区,本田,本田CR-V,汽油,2033.3087149187593,141.80059084194977,1354.0,22.33
2020,国产燃油乘用车,宁夏回族自治区,本田,本田CR-V,汽油混合动力,2129.8275862068967,122.86206896551724,174.0,22.33
2020,国产燃油乘用车,宁夏回族自治区,本田,本田CR-V,油电混合动力,2143.2608695652175,107.0,23.0,22.33
2020,国产燃油乘用车,宁夏回族自治区,本田,本田UR-V,汽油,2236.335877862595,193.3587786259542,262.0,28.83
2020,国产燃油乘用车,宁夏回族自治区,本田,本田XR-V,汽油,1784.670781893004,106.960219478738,729.0,13.639999999999997
2020,国产燃油乘用车,宁夏回族自治区,本田,皓影,汽油,2034.1397849462367,142.0,558.0,22.490000000000002
2020,国产燃油乘用车,宁夏回族自治区,本田,皓影,汽油混合动力,2140.0,107.0,100.0,22.490000000000002
2020,国产燃油乘用车,宁夏回族自治区,本田,皓影,油电混合动力,2140.0,107.0,14.0,22.490000000000002
2020,国产燃油乘用车,宁夏回族自治区,本田,缤智,汽油,1771.044776119403,97.18407960199005,603.0,12.989999999999998
2020,国产燃油乘用车,宁夏回族自治区,本田,艾力绅,汽油,2475.0,137.0,45.0,30.579999999999995
2020,国产燃油乘用车,宁夏回族自治区,本田,艾力绅,汽油混合动力,2514.0,107.0,72.0,30.579999999999995
2020,国产燃油乘用车,宁夏回族自治区,本田,艾力绅,油电混合动力,2514.0,107.0,15.0,30.579999999999995
2020,国产燃油乘用车,宁夏回族自治区,本田,雅阁,汽油,2000.0,142.34864300626305,479.0,21.479999999999997
2020,国产燃油乘用车,宁夏回族自治区,本田,雅阁,汽油混合动力,2100.0,107.0,133.0,21.479999999999997
2020,国产燃油乘用车,宁夏回族自治区,本田,雅阁,油电混合动力,2100.0,107.0,15.0,21.479999999999997
2020,国产燃油乘用车,宁夏回族自治区,本田,飞度,汽油,1546.5529010238909,96.0,293.0,9.53
2020,国产燃油乘用车,宁夏回族自治区,林肯,冒险家,汽油,2090.66,182.0,100.0,29.580000000000002
2020,国产燃油乘用车,宁夏回族自治区,林肯,飞行家,汽油,2874.3793103448274,263.0,29.0,63.23
2020,国产燃油乘用车,宁夏回族自治区,标致,标致2008,汽油,1702.0,100.0,4.0,9.970000000000002
2020,国产燃油乘用车,宁夏回族自治区,标致,标致308,汽油,1721.3846153846155,98.92307692307692,13.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,标致,标致4008,汽油,1905.0,125.0,45.0,20.070000000000004
2020,国产燃油乘用车,宁夏回族自治区,标致,标致408,汽油,1802.0,125.0,11.0,13.27
2020,国产燃油乘用车,宁夏回族自治区,标致,标致5008,汽油,2125.3076923076924,134.23076923076923,13.0,22.120000000000005
2020,国产燃油乘用车,宁夏回族自治区,比亚迪,比亚迪F3,汽油,1585.0,80.0,190.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,比速,比速T3,汽油,1835.0,98.0,3.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,汉腾,汉腾X7,汽油,1999.75,122.25,4.0,10.18
2020,国产燃油乘用车,宁夏回族自治区,江淮,嘉悦A5,汽油,1862.076923076923,110.0,52.0,10.030000000000001
2020,国产燃油乘用车,宁夏回族自治区,江淮,嘉悦X7,汽油,2300.0,128.0,3.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,江淮,瑞风M3,汽油,2319.1511627906975,96.72093023255815,86.0,9.685
2020,国产燃油乘用车,宁夏回族自治区,江淮,瑞风M4,柴油,2767.3076923076924,108.15384615384616,13.0,13.280000000000001
2020,国产燃油乘用车,宁夏回族自治区,江淮,瑞风M4,汽油,2607.9268292682927,106.04878048780488,41.0,13.280000000000001
2020,国产燃油乘用车,宁夏回族自治区,江淮,瑞风M5,汽油,2800.0,135.0,2.0,15.3
2020,国产燃油乘用车,宁夏回族自治区,江淮,瑞风S3,汽油,1675.0,84.0,6.0,7.789999999999999
2020,国产燃油乘用车,宁夏回族自治区,江淮,瑞风S4,汽油,1785.8333333333333,103.58333333333333,24.0,8.730000000000002
2020,国产燃油乘用车,宁夏回族自治区,江淮,瑞风S7,汽油,2300.0,128.0,9.0,12.480000000000004
2020,国产燃油乘用车,宁夏回族自治区,沃尔沃,沃尔沃S90,汽油,2312.0,205.48,75.0,45.64
2020,国产燃油乘用车,宁夏回族自治区,沃尔沃,沃尔沃XC40,汽油,2167.0588235294117,143.69607843137254,102.0,31.229999999999993
2020,国产燃油乘用车,宁夏回族自治区,沃尔沃,沃尔沃XC60,汽油,2430.0,205.62671232876713,292.0,42.64
2020,国产燃油乘用车,宁夏回族自治区,海马,海马8S,汽油,1935.0,143.0,1.0,10.839999999999998
2020,国产燃油乘用车,宁夏回族自治区,海马,海马S5,汽油,1755.0,90.0,1.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,现代,伊兰特,汽油,1700.1960784313726,84.68137254901961,102.0,12.48
2020,国产燃油乘用车,宁夏回族自治区,现代,名图,汽油,1861.2698412698412,105.75238095238095,63.0,15.129999999999999
2020,国产燃油乘用车,宁夏回族自治区,现代,悦动,汽油,1679.8443579766538,90.2,257.0,10.04
2020,国产燃油乘用车,宁夏回族自治区,现代,悦纳,汽油,1510.0,63.07209302325582,215.0,8.479999999999999
2020,国产燃油乘用车,宁夏回族自治区,现代,瑞纳,汽油,1460.8620689655172,70.0,232.0,0.0
2020,国产燃油乘用车,宁夏回族自治区,现代,胜达,汽油,2515.0,173.12844036697248,109.0,23.78
